review_rank,source_index,date,model_partition,pca_reconstruction_error,anomaly_score_ratio,is_final_pca_anomaly,anomaly_score_margin,anomaly_score_excess_pct,anomaly_direction,anomaly_severity,track_id,artist,country,streams,position,severity_rank,is_high_priority_review,priority_score
645,4751976,2015-07-09,Training,0.29290950298309326,3.0775491362382366,True,0.19773327995091652,207.75491362382365,Negative,Very High,71ywEs45ClmTNRiaJ7YEsr,['Maroon 5'],nz,10293,127,3,True,7.693872840595591
646,3781234,2022-01-27,Test,0.29288002443083494,3.0772394102234903,True,0.1977038013986582,207.72394102234904,Positive,Very High,5jzEwSyyymBlf1fa1o39T2,"['Mora', 'Jhayco']",ar,230197,188,3,True,7.693098525558726
647,4467560,2017-05-25,Training,0.29276806116104126,3.076063031646713,True,0.19759183812886452,207.6063031646713,Negative,Very High,6fTsxhIosAU6zXTAhSaemI,['ALMA'],fi,125737,66,3,True,7.690157579116782
648,4289310,2017-04-27,Training,0.2926303744316101,3.0746163811593887,True,0.19745415139943337,207.46163811593888,Negative,Very High,6RUKPb4LETWmmr3iAEQktW,"['The Chainsmokers', 'Coldplay']",au,887317,7,3,True,7.686540952898472
649,5242265,2015-09-24,Training,0.29247260093688965,3.072958682527377,True,0.1972963779047129,207.2958682527377,Negative,Very High,7oGZAicScQt96OAW4AruYy,['Jason Derulo'],mt,3461,30,3,True,7.682396706318443
650,5189115,2019-10-24,Validation,0.2924115061759949,3.0723167705146035,True,0.19723528314381814,207.23167705146034,Negative,Very High,7kQMPnMzK1bykUxmF4QXbV,['Miami Yacine'],de,621512,104,3,True,7.680791926286509
651,2672279,2021-09-30,Test,0.2923383592456365,3.0715482284562197,True,0.19716213621345977,207.15482284562196,Negative,Very High,42ahuAFlYGjIGBpVdHcLij,"['Bizarrap', 'Duki', 'Nicki Nicole']",es,477020,94,3,True,7.678870571140549
652,2634172,2021-08-19,Test,0.292175947960182,3.069841801364659,True,0.19699972492800524,206.98418013646588,Negative,Very High,3yraHvsUkmnJjGhOrx1CSg,"['Thomas Acda', 'Paul de Munnik', 'Maan', 'Typhoon']",nl,273543,86,3,True,7.674604503411647
653,4640152,2015-07-02,Training,0.29213905334472656,3.0694541560654445,True,0.19696283031254982,206.94541560654446,Positive,Very High,6sHBvzRsuGunQTfCk18KXi,['Juan Magán'],pe,2389,216,3,True,7.673635390163611
654,5182237,2023-04-06,Test,0.2918738077843611,3.0666672671564807,True,0.19669758475218438,206.66672671564808,Negative,Very High,7jxraJulUuGw5kRjQtB7ah,['Manuel'],hu,54927,79,3,True,7.666668167891202
655,3684072,2016-11-24,Training,0.2917811870574951,3.0656941173096466,True,0.19660496402531838,206.56941173096465,Negative,Very High,5aAx2yezTd8zXrkmtKl66Z,"['The Weeknd', 'Daft Punk']",mt,15520,2,3,True,7.664235293274117
656,5032726,2016-11-24,Training,0.2917811870574951,3.0656941173096466,True,0.19660496402531838,206.56941173096465,Negative,Very High,7MXVkk9YMctZqd1Srtv4MB,"['The Weeknd', 'Daft Punk']",mt,15520,2,3,True,7.664235293274117
657,4403497,2015-07-16,Training,0.2917461097240448,3.065325565875971,True,0.19656988669186806,206.5325565875971,Negative,Very High,6ZixfeFT8V0Nle1rMZAekY,['Otto Knows'],global,827808,113,3,True,7.663313914689928
658,1049111,2017-11-09,Training,0.29141002893447876,3.061794423550094,True,0.19623380590230202,206.1794423550094,Negative,Very High,1j4kHkkpqZRBwE0A4CN4Yv,"['ZAYN', 'Sia']",pl,266515,3,3,True,7.654486058875235
659,1033266,2015-09-24,Training,0.2914072573184967,3.061765302663661,True,0.19623103428631997,206.17653026636611,Negative,Very High,1i1rNVtxbE7rdFfpHuNq2j,['Jess Glynne'],cz,3288,186,3,True,7.6544132566591525
660,1886920,2014-06-08,Training,0.29138392210006714,3.0615201235875626,True,0.1962076990678904,206.15201235875625,Negative,Very High,2stPxcgjdSImK7Gizl8ZUN,['Aloe Blacc'],global,3882479,19,3,True,7.653800308968907
661,1822227,2017-09-21,Training,0.29136425256729126,3.0613134592322306,True,0.19618802953511452,206.13134592322305,Positive,Very High,2nLtzopw4rPReszdYBJU6h,['Linkin Park'],hu,9198,103,3,True,7.653283648080577
662,2837971,2015-07-23,Training,0.2908935546875,3.0563679185835735,True,0.19571733165532326,205.63679185835736,Positive,Very High,4Ld3RS6KBXGsvtfmnjxlVl,"['Nicky Jam', 'Enrique Iglesias']",bo,8876,2,3,True,7.640919796458934
663,3841283,2021-05-06,Validation,0.29078900814056396,3.055269466222203,True,0.19561278510838723,205.5269466222203,Negative,Very High,5ofWgZMhsgL70B1HtdTRwO,"['ElGrandeToto', 'Lefa']",ma,50333,12,3,True,7.638173665555508
664,1393372,2022-10-27,Test,0.290769912321673,3.0550688297787447,True,0.19559368928949625,205.50688297787448,Positive,Very High,2BHxg3zP8IdRvvWPVavzqB,"['Wegz', 'Ash']",eg,142482,1,3,True,7.637672074446861
665,5156748,2020-08-06,Validation,0.29068437218666077,3.054170074477399,True,0.19550814915448403,205.4170074477399,Negative,Very High,7hynhxDoDpgMIV12JuVtNa,"['J Balvin', 'Bad Bunny', 'Marciano Cantero']",ec,36149,138,3,True,7.635425186193498
666,2660742,2015-09-10,Training,0.2905568778514862,3.0528305137014744,True,0.19538065481930947,205.28305137014743,Negative,Very High,41Fflg7qHiVOD6dEPvsCzO,"['Fifth Harmony', 'Kid Ink']",ee,4756,48,3,True,7.632076284253686
667,3344555,2019-12-19,Validation,0.2905022203922272,3.0522562372959,True,0.19532599736005044,205.22562372959,Negative,Very High,55sNf76dIok3ddZtFiNaaf,"['Bedoes 2115', 'Lanek']",pl,640699,5,3,True,7.63064059323975
668,3213017,2022-07-28,Test,0.29037541563700464,3.050923921816438,True,0.1951991926048279,205.0923921816438,Negative,Very High,4tYFy8ALRjIZvnvSLw5lxN,"['Bad Bunny', 'Rauw Alejandro']",sv,171729,7,3,True,7.6273098045410945
669,2222097,2018-09-20,Training,0.289968341588974,3.046646865687692,True,0.19479211855679726,204.6646865687692,Negative,Very High,3NxuezMdSLgt4OwHzBoUhL,['SHAUN'],vn,29449,3,3,True,7.61661716421923
670,78452,2015-09-10,Training,0.2899652421474457,3.046614300395337,True,0.19478901911526894,204.66143003953368,Positive,Very High,06Y4G78xvsbwnwAbsLC01K,['Mike Bahía'],ec,7151,132,3,True,7.6165357509883425
671,4360715,2018-06-14,Training,0.28985729813575745,3.0454801514635,True,0.1946810751035807,204.54801514635,Negative,Very High,6WbADFqMvR8N5u0BvtsWQE,"['Avicii', 'Sandro Cavazza']",se,944810,9,3,True,7.61370037865875
672,561647,2018-07-12,Training,0.28965550661087036,3.0433599630544803,True,0.19447928357869362,204.33599630544802,Negative,Very High,0s3P5PImfDZYWIseR3b39D,['Benjamin Ingrosso'],lt,3309,176,3,True,7.608399907636201
673,2397884,2015-09-24,Training,0.2895832359790802,3.042600628112541,True,0.19440701294690346,204.26006281125407,Positive,Very High,3dO6fRY8FAMIs0UMvt0ghH,['Henrique & Diego'],br,95313,128,3,True,7.6065015702813525
674,1815195,2017-07-13,Training,0.2894672453403473,3.041381934671704,True,0.19429102230817055,204.1381934671704,Positive,Very High,2mfUa8bLs2s5N4VaqJZ4lZ,['Hailee Steinfeld'],hk,35394,50,3,True,7.60345483667926
675,4289400,2017-04-27,Training,0.28946536779403687,3.041362207619604,True,0.19428914476186013,204.1362207619604,Negative,Very High,6RUKPb4LETWmmr3iAEQktW,"['The Chainsmokers', 'Coldplay']",be,185077,5,3,True,7.60340551904901
676,407825,2018-02-08,Training,0.2894493341445923,3.0411937448572277,True,0.19427311111241555,204.11937448572277,Negative,Very High,0e7ipj03S05BNilyu5bRzt,"['Post Malone', '21 Savage']",dk,315361,10,3,True,7.6029843621430695
677,739133,2018-07-26,Training,0.2887285053730011,3.033620122489932,True,0.19355228234082436,203.3620122489932,Negative,Very High,19MBk3PbNFE36wqIqkMq9H,['Alvaro Soler'],global,10601624,43,3,True,7.58405030622483
678,1155738,2017-07-20,Training,0.28870251774787903,3.033347075038645,True,0.1935262947157023,203.3347075038645,Positive,Very High,1sCxVKWImDZSZKvG0U9B23,['Selena Gomez'],cz,36369,30,3,True,7.5833676875966125
679,4889750,2021-08-19,Test,0.28841435949771604,3.030319446488334,True,0.1932381364655393,203.0319446488334,Negative,Very High,7COGuXyTr12KvdaYXMqheC,"['BANDIDO', 'Duki', 'Rei', 'Tiago PZK']",ar,2738058,3,3,True,7.575798616220835
680,4064469,2021-06-24,Test,0.28782100450119114,3.0240851688754864,True,0.1926447814690144,202.40851688754864,Negative,Very High,69Y5IZuBvGyzySFt5x7kCq,"['Piso 21', 'Maluma']",pe,149535,70,3,True,7.560212922188716
681,2351873,2020-01-16,Validation,0.2876817584037781,3.022622134380348,True,0.19250553537160134,202.2622134380348,Negative,Very High,3ZCTVFBt2Brf31RLEnCkWJ,['Billie Eilish'],se,581814,25,3,True,7.55655533595087
682,3685158,2016-11-24,Training,0.28687167167663574,3.0141106942187808,True,0.191695448644459,201.41106942187807,Negative,Very High,5aAx2yezTd8zXrkmtKl66Z,"['The Weeknd', 'Daft Punk']",se,1025882,6,3,True,7.535276735546952
683,5034064,2016-11-24,Training,0.28687167167663574,3.0141106942187808,True,0.191695448644459,201.41106942187807,Negative,Very High,7MXVkk9YMctZqd1Srtv4MB,"['The Weeknd', 'Daft Punk']",se,1025882,6,3,True,7.535276735546952
684,2924740,2018-10-04,Training,0.28663569688796997,3.011631348210419,True,0.19145947385579323,201.16313482104192,Negative,Very High,4Sn5B44sLfQ364FUL98jvN,['Robyn'],se,147209,146,3,True,7.529078370526047
685,4547056,2015-09-10,Training,0.28658372163772583,3.011085253307845,True,0.1914074986055491,201.1085253307845,Positive,Very High,6lB21fy7cgHXtvTiwrIh16,['ÁTOA'],pt,15786,62,3,True,7.5277131332696126
686,4994545,2019-05-09,Training,0.28573447465896606,3.0021623632024803,True,0.19055825162678933,200.21623632024804,Negative,Very High,7KJIjFrGYijiBunfFk75oj,['Papi Hans'],bg,10962,14,3,True,7.5054059080062006
687,5326545,2021-02-11,Validation,0.28571435809135437,3.001951001929982,True,0.19053813505917763,200.1951001929982,Negative,Very High,7uoFMmxln0GPXQ0AcCBXRq,['Sia'],hu,19211,189,3,True,7.504877504824955
688,4448375,2015-09-17,Training,0.28530433773994446,2.997642989504743,True,0.19012811470776772,199.76429895047428,Negative,Very High,6eE5LWw0DpIbTOdKwDUoE8,"['Tiësto', 'KSHMR', 'VASSY']",at,5845,140,3,True,7.494107473761858
689,3781373,2021-08-26,Test,0.28502763342214743,2.9947357054270434,True,0.1898514103899707,199.47357054270435,Negative,Very High,5jzEwSyyymBlf1fa1o39T2,"['Mora', 'Jhayco']",co,290454,43,3,True,7.486839263567608
690,2994905,2021-04-29,Validation,0.284955233335495,2.9939750103254115,True,0.18977901030331826,199.39750103254116,Negative,Very High,4Zpg4neFtdTJJF4wsrTJRa,['Marwan Pablo'],eg,62800,3,3,True,7.484937525813528
691,5212432,2019-08-08,Validation,0.28487277030944824,2.9931085856720725,True,0.1896965472772715,199.31085856720725,Positive,Very High,7m9OqQk4RVRkw9JJdeAw96,['XXXTENTACION'],no,70091,190,3,True,7.482771464180181
692,4202283,2022-06-16,Test,0.2847841088019532,2.992177034653652,True,0.18960788576977647,199.2177034653652,Negative,Very High,6JIC3hbC28JZKZ8AlAqX8h,"['Elton John', 'Dua Lipa', 'PNAU']",ve,26464,69,3,True,7.48044258663413
693,1158600,2015-07-16,Training,0.2847275137901306,2.9915824007207266,True,0.18955129075795388,199.15824007207266,Negative,Very High,1sNSG13fsK6KPKKNIQXXrh,"['DJ Snake', 'AlunaGeorge']",se,95584,63,3,True,7.478956001801817
694,2423999,2018-11-01,Training,0.28471338748931885,2.9914339781382613,True,0.1895371644571421,199.14339781382614,Negative,Very High,3ee8Jmje8o58CHK66QrVC2,['XXXTENTACION'],ca,577169,30,3,True,7.478584945345653
695,5098911,2020-11-12,Validation,0.2845887839794159,2.990124790760014,True,0.18941256094723916,199.01247907600143,Negative,Very High,7eBYMVok43QesT0KnuIkjn,"['Quebonafide', 'Duit', 'Daria Zawiałow']",pl,433288,10,3,True,7.475311976900035
696,4574255,2015-07-09,Training,0.2843802273273468,2.9879335223378725,True,0.18920400429517006,198.79335223378723,Negative,Very High,6n7rJUcwmQDestMYXoSoZF,"['Blonde', 'Alex Newell']",ie,9179,90,3,True,7.469833805844681
697,2308149,2021-11-11,Test,0.2842142214543748,2.9861893275412807,True,0.18903799842219807,198.61893275412808,Positive,Very High,3VSMRXCmLmcgb4p5irSJmf,['Billkin'],th,210176,21,3,True,7.465473318853202
698,1736622,2018-04-05,Training,0.28392162919044495,2.983115111580526,True,0.1887454061582682,198.31151115805258,Negative,Very High,2ekn2ttSfGqwhhate0LSR0,['Dua Lipa'],sg,103714,36,3,True,7.457787778951315
699,996579,2023-04-06,Test,0.2838352742506857,2.982207795267606,True,0.18865905121850898,198.2207795267606,Negative,Very High,1dApWF2K4c91sOq0esaufz,['Manuel'],hu,64564,59,3,True,7.455519488169014
700,4360714,2018-06-07,Training,0.2836977541446686,2.980762895463475,True,0.18852153111249184,198.07628954634748,Negative,Very High,6WbADFqMvR8N5u0BvtsWQE,"['Avicii', 'Sandro Cavazza']",se,998978,8,3,True,7.451907238658687
701,5145474,2017-11-02,Training,0.28344276547431946,2.9780837739116253,True,0.18826654244214272,197.80837739116254,Negative,Very High,7hDc8b7IXETo14hHIHdnhd,['Drake'],ie,29712,136,3,True,7.445209434779063
702,1291518,2022-12-15,Test,0.283375200028387,2.977373875538062,True,0.18819897699621027,197.7373875538062,Negative,Very High,23Lyy7ZXRvzfgH4JtDkKrX,['Grupo Frontera'],py,241160,13,3,True,7.443434688845155
703,3419827,2017-10-19,Training,0.28336822986602783,2.9773006412560417,True,0.1881920068338511,197.73006412560417,Negative,Very High,5CtI0qwDJkDQGwXD1H1cLb,"['Luis Fonsi', 'Daddy Yankee', 'Justin Bieber']",global,10125634,41,3,True,7.443251603140104
704,4360428,2018-05-31,Training,0.28319451212882996,2.9754754192450865,True,0.18801828909665322,197.54754192450866,Positive,Very High,6WbADFqMvR8N5u0BvtsWQE,"['Avicii', 'Sandro Cavazza']",no,300856,36,3,True,7.438688548112716
705,1586221,2015-07-23,Training,0.2829451262950897,2.9728551657217257,True,0.18776890326291298,197.28551657217258,Positive,Very High,2S5LNtRVRPbXk01yRQ14sZ,"['Flo Rida', 'Robin Thicke', 'Verdine White']",cz,19831,9,3,True,7.432137914304314
706,5230925,2017-10-19,Training,0.2827732563018799,2.9710493576350596,True,0.18759703326970315,197.10493576350595,Negative,Very High,7nZmah2llfvLDiUjm0kiyz,"['Justin Bieber', 'BloodPop®']",gr,19181,17,3,True,7.427623394087649
707,259035,2015-07-02,Training,0.2826087176799774,2.9693205789899264,True,0.18743249464780068,196.93205789899264,Negative,Very High,0PT7nlpo11hYYyfnBgtilT,['T-Wayne'],tw,11282,147,3,True,7.423301447474816
708,1044047,2018-02-08,Training,0.28194475173950195,2.9623444044862275,True,0.18676852870732522,196.23444044862276,Negative,Very High,1itehVOMz2qYoxf4kKksfd,"['Musicologo The Libro', 'Lapiz Conciente']",do,32942,21,3,True,7.405861011215569
709,5077132,2016-06-02,Training,0.2816515266895294,2.959263539952725,True,0.18647530365735268,195.9263539952725,Positive,Very High,7crplFzt7spG80NCbpmuCp,"['Shawn Mendes', 'Camila Cabello']",id,14595,119,3,True,7.398158849881813
710,3285444,2022-05-26,Test,0.2815754017593982,2.958463708569361,True,0.18639917872722148,195.8463708569361,Positive,Very High,503OTo2dSqe7qk76rgsbep,"['Dr. Dre', 'Snoop Dogg']",at,39685,162,3,True,7.396159271423403
711,5384275,2021-06-10,Test,0.2815066902254281,2.9577417684483827,True,0.1863304671932514,195.77417684483828,Positive,Very High,7xAVLrbnud6OrU6f4FmxDr,"['Juno Mak', 'Kay Tse']",hk,24995,161,3,True,7.394354421120957
712,2492597,2015-09-17,Training,0.2814268171787262,2.9569025562569626,True,0.18625059414654946,195.69025562569627,Negative,Very High,3kwqNLXvsjSrIXbVsRBj8q,['Jay Chou'],tw,12296,165,3,True,7.392256390642407
713,3122787,2020-04-23,Validation,0.281047523021698,2.9529173786049774,True,0.18587129998952126,195.29173786049773,Negative,Very High,4li3bu2BbCyLJVrXIJnkgg,"['Azteca', 'Ian']",ro,30948,26,3,True,7.382293446512444
714,2837968,2015-07-02,Training,0.2807435691356659,2.949723788059476,True,0.18556734610348916,194.97237880594759,Negative,Very High,4Ld3RS6KBXGsvtfmnjxlVl,"['Nicky Jam', 'Enrique Iglesias']",bo,9251,2,3,True,7.37430947014869
715,3525777,2015-09-17,Training,0.2804821729660034,2.946977344028238,True,0.18530594993382668,194.69773440282378,Positive,Very High,5NQbUaeTEOGdD6hHcre0dZ,"['Fetty Wap', 'Remy Boyz']",tr,27315,52,3,True,7.367443360070594
716,2004511,2018-07-26,Training,0.2803233861923218,2.9453089990506487,True,0.18514716316014504,194.53089990506487,Negative,Very High,33bnxcjePIkcmNjEFTJX0l,"['Piso 21', 'Manuel Turizo']",uy,25389,41,3,True,7.363272497626622
717,1164988,2022-10-13,Test,0.2803223518197028,2.945298131077682,True,0.18514612878752604,194.52981310776818,Negative,Very High,1sbNEFiURUYfy024cJX8JG,['Feid'],ve,68114,18,3,True,7.363245327694204
718,2770371,2020-08-27,Validation,0.28025612235069275,2.9446022695809755,True,0.185079899318516,194.46022695809754,Negative,Very High,4CNcRgjGw1v9VQaTaytdnD,"['Juice WRLD', 'Trippie Redd']",us,1750763,128,3,True,7.361505673952439
719,2350273,2020-01-16,Validation,0.28005674481391907,2.9425074445246557,True,0.18488052178174233,194.25074445246557,Positive,Very High,3ZCTVFBt2Brf31RLEnCkWJ,['Billie Eilish'],gb,1977097,9,3,True,7.35626861131164
720,4381957,2016-07-14,Training,0.2800145745277405,2.9420643686719363,True,0.18483835149556374,194.20643686719364,Negative,Very High,6YZdkObH88npeKrrkb8Ggf,"['Enrique Iglesias', 'Wisin']",ad,1134,2,3,True,7.355160921679841
721,859377,2017-08-10,Training,0.27997922897338867,2.941692999087961,True,0.18480300594121193,194.1692999087961,Negative,Very High,1NDxZ7cFAo481dtYWdrUnR,"['Maggie Lindemann', 'Cheat Codes', 'CADE']",ie,172812,9,3,True,7.354232497719902
722,3692407,2021-09-02,Test,0.27988171584498855,2.9406684456302434,True,0.18470549281281182,194.06684456302435,Positive,Very High,5ajjAnNRh8bxFvaVHzpPjh,['Madison Beer'],id,1878920,8,3,True,7.351671114075609
723,2900637,2015-07-02,Training,0.27979201078414917,2.939725930178574,True,0.18461578775197243,193.97259301785738,Negative,Very High,4RL77hMWUq35NYnPLXBpih,['Birdy'],be,4317,206,3,True,7.349314825446434
724,5092962,2015-07-09,Training,0.2796681225299835,2.9384242578677933,True,0.18449189949780678,193.84242578677933,Negative,Very High,7djk6VYALvdcRqPJKq5xXx,['Fito y Fitipaldis'],es,7927,254,3,True,7.346060644669484
725,4045727,2015-09-10,Training,0.27956098318099976,2.9372985633868565,True,0.18438476014882302,193.72985633868564,Negative,Very High,67TYmsCsVebstJlWmfk8li,['Alex Gonzaga'],ph,39513,199,3,True,7.343246408467142
726,4291908,2017-04-27,Training,0.27901691198349,2.931582102067249,True,0.18384068895131325,193.1582102067249,Negative,Very High,6RUKPb4LETWmmr3iAEQktW,"['The Chainsmokers', 'Coldplay']",ie,195749,8,3,True,7.328955255168123
727,1712236,2015-09-10,Training,0.2788592278957367,2.9299253428186707,True,0.18368300486355996,192.99253428186708,Negative,Very High,2d8JP84HNLKhmd6IYOoupQ,['Fetty Wap'],is,7003,20,3,True,7.3248133570466765
728,1833443,2015-12-31,Training,0.2787097096443176,2.9283543805903363,True,0.1835334866121409,192.83543805903363,Positive,Very High,2pIKMEk8qb1fPFdTclvo0u,['Marka Akme'],uy,14036,45,3,True,7.320885951475841
729,2979876,2015-09-10,Training,0.27855896949768066,2.926770580121747,True,0.18338274646550393,192.67705801217468,Negative,Very High,4Y7XAxTANhu3lmnLAzhWJW,"['Pitbull', 'John Ryan']",ec,6298,161,3,True,7.316926450304368
730,343403,2017-09-14,Training,0.27817848324775696,2.922772877357317,True,0.18300226021558022,192.2772877357317,Negative,Very High,0XLOf9LhyazPX9Ld8jPiUq,"['Selena Gomez', 'Gucci Mane']",lt,8484,39,3,True,7.306932193393293
731,1082050,2015-08-13,Training,0.27812761068344116,2.922238368183754,True,0.18295138765126442,192.2238368183754,Positive,Very High,1mSzZKMIPZIkn3jFV7v62b,['Charly Black'],cl,182047,2,3,True,7.3055959204593846
732,343317,2017-09-14,Training,0.2777338922023773,2.918101636671192,True,0.18255766917020058,191.81016366711918,Negative,Very High,0XLOf9LhyazPX9Ld8jPiUq,"['Selena Gomez', 'Gucci Mane']",hu,14264,59,3,True,7.29525409167798
733,5026500,2022-03-17,Test,0.2774026310838964,2.914621133790037,True,0.18222640805171966,191.4621133790037,Negative,Very High,7MLtDpOSgfmtbyZdg5973e,"['SB Maffija', 'Kinny Zimmer', 'Beteo', 'Białas', 'Janusz Walczuk', 'Adi Nowak', 'Pedro', 'francis']",pl,384196,49,3,True,7.286552834475093
734,262682,2021-06-03,Test,0.2771281779401839,2.9117375024063907,True,0.18195195490800717,191.17375024063907,Positive,Very High,0PvFJmanyNQMseIFrU708S,"['Pop Smoke', 'Lil Baby', 'DaBaby']",pt,49827,113,3,True,7.279343756015977
735,4610576,2015-08-20,Training,0.2770627737045288,2.9110503114928266,True,0.18188655067235207,191.10503114928267,Negative,Very High,6pIZ0u32c2Lku8PmCWtnMy,['Years & Years'],do,6580,49,3,True,7.277625778732066
736,634491,2015-09-10,Training,0.27697649598121643,2.9101438064796654,True,0.1818002729490397,191.01438064796653,Positive,Very High,0yS3WAbqrdjr8o3XseOqUK,['Pablo Alborán'],cl,27049,187,3,True,7.275359516199163
737,1560299,2015-09-17,Training,0.27673861384391785,2.9076444202913927,True,0.1815623908117411,190.76444202913927,Negative,Very High,2QBlGKAp4PquIGtA6iNAuJ,['Farruko'],ar,38172,163,3,True,7.2691110507284815
738,181482,2022-04-07,Test,0.27672589536071546,2.9075107894033705,True,0.18154967232853872,190.75107894033704,Negative,Very High,0GNs56eb5LSYISdi3akjeR,"['Highsnob', 'Hu']",it,341663,148,3,True,7.268776973508427
739,70445,2015-09-10,Training,0.27665427327156067,2.9067582685859543,True,0.18147805023938393,190.67582685859543,Negative,Very High,06Hdbxh6NCy6TIhjdXTchB,"['Robin Schulz', 'Ilsey']",gt,5784,56,3,True,7.266895671464885
740,3144083,2017-01-26,Training,0.27643337845802307,2.9044373652500135,True,0.18125715542584633,190.44373652500136,Negative,Very High,4oeaIftdpT3JuZLcCkKmVE,['The Weeknd'],ca,112670,200,3,True,7.2610934131250335
741,4962989,2018-02-15,Training,0.276405394077301,2.9041433382353823,True,0.1812291710451243,190.41433382353824,Negative,Very High,7GX5flRQZVHRAGd6B4TmDO,['Lil Uzi Vert'],pa,7639,139,3,True,7.260358345588456
742,2390029,2015-09-10,Training,0.2764029800891876,2.9041179748826824,True,0.18122675705701088,190.41179748826823,Negative,Very High,3cU2wBxuV6nFiuf6PJZNlC,['Meghan Trainor'],cr,6801,165,3,True,7.260294937206706
743,2008367,2019-11-07,Validation,0.2761823534965515,2.901799889697042,True,0.18100613046437478,190.1799889697042,Negative,Very High,34Jnbbi34tPtYdutY5Pd6G,"['A Boogie Wit da Hoodie', 'Capo Plaza']",it,663950,59,3,True,7.254499724242605
744,413051,2021-03-25,Validation,0.2760736346244812,2.9006575994421158,True,0.18089741159230446,190.06575994421158,Negative,Very High,0e7rIlMjTs8DsDxrWb5cGo,['Inkonnu'],ma,110086,10,3,True,7.25164399860529
745,2498713,2020-04-23,Validation,0.27598056197166443,2.899679701288022,True,0.1808043389394877,189.96797012880222,Negative,Very High,3lTL4LdFKVF51lseI2nk5D,"['Naps', 'Ninho']",fr,1289661,4,3,True,7.2491992532200555
746,3319287,2015-07-23,Training,0.27593040466308594,2.899152707181926,True,0.1807541816309092,189.91527071819257,Negative,Very High,539HpTjkmnhbPn3p7mjByN,['Rihanna'],cr,1013,174,3,True,7.247881767954815
747,2349573,2020-01-16,Validation,0.2759143114089966,2.8989836181639266,True,0.18073808837681984,189.89836181639265,Positive,Very High,3ZCTVFBt2Brf31RLEnCkWJ,['Billie Eilish'],ch,171123,11,3,True,7.2474590454098164
748,1986455,2015-09-03,Training,0.2758740186691284,2.8985602693633075,True,0.18069779563695168,189.85602693633075,Positive,Very High,32OlwWuMpZ6b0aN2RZOeMS,"['Mark Ronson', 'Bruno Mars']",gr,8238,30,3,True,7.246400673408269
749,1164270,2022-08-18,Test,0.27586752695373085,2.8984920620401886,True,0.1806913039215541,189.84920620401886,Positive,Very High,1saT4tObMScARIwT4wTv0W,['Ravid Plotnik'],il,41983,108,3,True,7.246230155100472
750,4148167,2019-01-24,Training,0.27574849128723145,2.897241375022916,True,0.1805722682550547,189.7241375022916,Negative,Very High,6FyRXC8tJUh863JCkyWqtk,['Paulo Londra'],cl,1868437,5,3,True,7.24310343755729
751,1385806,2021-02-25,Validation,0.2757241129875183,2.8969852364734288,True,0.18054788995534157,189.69852364734288,Positive,Very High,2AfIH7lNuwcbKBBfZH3ks5,['Babblarna'],se,354470,34,3,True,7.242463091183572
752,4069958,2015-08-27,Training,0.27557268738746643,2.8953942340651833,True,0.1803964643552897,189.53942340651832,Negative,Very High,69uKYDeTWn1wFssqP6OZjb,['Luan Santana'],br,186720,48,3,True,7.238485585162958
753,1335345,2021-11-11,Test,0.2754265012395735,2.8938582816682965,True,0.18025027820739678,189.38582816682964,Negative,Very High,278JqkBGkjDovOYAwE8TW7,['Official HIGE DANdism'],jp,716117,30,3,True,7.234645704170742
754,656008,2018-12-13,Training,0.27517518401145935,2.8912177353206103,True,0.1799989609792826,189.12177353206104,Negative,Very High,116H0KvKr2Zl4RPuVBruDO,"['Bad Bunny', 'Drake']",sv,57593,1,3,True,7.228044338301526
755,1478386,2018-08-30,Training,0.27502480149269104,2.889637692385754,True,0.1798485784605143,188.9637692385754,Positive,Very High,2HdCh16tdPjle1rm80Y6q7,['Dadju'],fr,212543,156,3,True,7.224094230964385
756,5055782,2018-10-11,Training,0.27500855922698975,2.8894670377286995,True,0.179832336194813,188.94670377286994,Negative,Very High,7amMgNDcObIDkIXv4xcvc2,['Ramz'],de,367813,161,3,True,7.223667594321749
757,3683897,2016-11-24,Training,0.27492403984069824,2.888579007256394,True,0.1797478168085215,188.8579007256394,Negative,Very High,5aAx2yezTd8zXrkmtKl66Z,"['The Weeknd', 'Daft Punk']",lu,9355,2,3,True,7.221447518140986
758,5032486,2016-11-24,Training,0.27492403984069824,2.888579007256394,True,0.1797478168085215,188.8579007256394,Negative,Very High,7MXVkk9YMctZqd1Srtv4MB,"['The Weeknd', 'Daft Punk']",lu,9355,2,3,True,7.221447518140986
759,5348074,2015-07-30,Training,0.2746088206768036,2.8852670543982932,True,0.17943259764462685,188.52670543982933,Negative,Very High,7vS3Y0IKjde7Xg85LWIEdP,"['Ariana Grande', 'Iggy Azalea']",my,1026,212,3,True,7.213167635995733
760,2687023,2021-08-19,Test,0.2745033299553378,2.8841586817595717,True,0.1793271069231611,188.41586817595717,Positive,Very High,43qcs9NpJhDxtG91zxFkj7,"['Wisin', 'Jhayco', 'Anuel AA', 'Los Legendarios', 'Myke Towers']",py,261645,14,3,True,7.21039670439893
761,4480373,2015-09-24,Training,0.27405455708503723,2.8794435033672867,True,0.1788783340528605,187.94435033672866,Positive,Very High,6fxVffaTuwjgEk5h9QyRjy,['Ed Sheeran'],gt,8194,38,3,True,7.198608758418217
