source_index,source_track_id,source_track_name,source_country,source_date,source_streams,source_chart_position,match_status
287395,0RoA7ObU6phWpqhlC9zH4Z,A Million Dreams,ie,2019-01-03,118451,28,observation_not_found
287396,0RoA7ObU6phWpqhlC9zH4Z,A Million Dreams,ie,2019-01-10,104891,36,observation_not_found
287397,0RoA7ObU6phWpqhlC9zH4Z,A Million Dreams,ie,2019-01-17,101239,47,observation_not_found
287398,0RoA7ObU6phWpqhlC9zH4Z,A Million Dreams,ie,2019-01-24,89080,51,observation_not_found
287399,0RoA7ObU6phWpqhlC9zH4Z,A Million Dreams,ie,2019-01-31,78664,59,observation_not_found
304218,0Tel1fmuCxEFV6wBLXsEdk,Kiss Me,ph,2015-02-15,24082,176,observation_not_found
312940,0Ub2WcpO3sjeDPZhc1iRoa,Kleine Jongen,nl,2017-08-03,277252,73,observation_not_found
312941,0Ub2WcpO3sjeDPZhc1iRoa,Kleine Jongen,nl,2017-08-10,258930,77,observation_not_found
312942,0Ub2WcpO3sjeDPZhc1iRoa,Kleine Jongen,nl,2017-08-17,242364,82,observation_not_found
312943,0Ub2WcpO3sjeDPZhc1iRoa,Kleine Jongen,nl,2017-08-24,236562,87,observation_not_found
312944,0Ub2WcpO3sjeDPZhc1iRoa,Kleine Jongen,nl,2017-08-31,228748,93,observation_not_found
312945,0Ub2WcpO3sjeDPZhc1iRoa,Kleine Jongen,nl,2017-09-07,227114,107,observation_not_found
312946,0Ub2WcpO3sjeDPZhc1iRoa,Kleine Jongen,nl,2017-09-14,221040,108,observation_not_found
312947,0Ub2WcpO3sjeDPZhc1iRoa,Kleine Jongen,nl,2017-09-21,212799,105,observation_not_found
312948,0Ub2WcpO3sjeDPZhc1iRoa,Kleine Jongen,nl,2017-09-28,200415,114,observation_not_found
312949,0Ub2WcpO3sjeDPZhc1iRoa,Kleine Jongen,nl,2017-10-05,189780,125,observation_not_found
312950,0Ub2WcpO3sjeDPZhc1iRoa,Kleine Jongen,nl,2017-10-12,186340,137,observation_not_found
312951,0Ub2WcpO3sjeDPZhc1iRoa,Kleine Jongen,nl,2017-10-19,183912,131,observation_not_found
312952,0Ub2WcpO3sjeDPZhc1iRoa,Kleine Jongen,nl,2017-10-26,163768,141,observation_not_found
348016,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-03-08,99844,73,observation_not_found
348017,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-03-15,95478,81,observation_not_found
348018,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-03-22,93240,78,observation_not_found
348019,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-03-29,89691,91,observation_not_found
348020,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-04-05,82900,114,observation_not_found
348021,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-04-12,82712,112,observation_not_found
348022,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-04-19,80410,123,observation_not_found
348023,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-04-26,76069,139,observation_not_found
348024,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-05-03,73860,136,observation_not_found
348025,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-05-10,77357,118,observation_not_found
348026,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-05-17,75311,124,observation_not_found
348030,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-06-14,66426,191,observation_not_found
348031,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-06-21,60697,199,observation_not_found
348032,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-06-28,62338,199,observation_not_found
348046,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-11-15,88127,191,observation_not_found
348047,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-11-22,87553,194,observation_not_found
348048,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-11-29,87097,196,observation_not_found
348049,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-12-06,86355,194,observation_not_found
348050,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-12-13,90611,195,observation_not_found
348051,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-12-20,88471,196,observation_not_found
348052,0XuqoosHzwJi1I6McN61JY,Yalan,tr,2018-12-27,88642,195,observation_not_found
366147,0aHOXu219Z4MqEKwiKsddl,Show Me Love,at,2016-06-02,7924,173,observation_not_found
366215,0aHOXu219Z4MqEKwiKsddl,Show Me Love,ee,2016-06-02,2085,172,observation_not_found
366216,0aHOXu219Z4MqEKwiKsddl,Show Me Love,ee,2016-06-09,2061,181,observation_not_found
366217,0aHOXu219Z4MqEKwiKsddl,Show Me Love,ee,2016-06-16,1928,182,observation_not_found
366306,0aHOXu219Z4MqEKwiKsddl,Show Me Love,lv,2016-06-02,1958,194,observation_not_found
441349,0h9ZzM3pBiQyyw16MIbQDk,A Ella,uy,2018-06-14,13489,85,observation_not_found
441350,0h9ZzM3pBiQyyw16MIbQDk,A Ella,uy,2018-06-21,12894,82,observation_not_found
455488,0idc0XRnLRovVqpWnGQ6hC,My Love,gr,2015-01-04,1674,154,observation_not_found
455489,0idc0XRnLRovVqpWnGQ6hC,My Love,gr,2015-01-11,1626,174,observation_not_found
455490,0idc0XRnLRovVqpWnGQ6hC,My Love,gr,2015-01-18,1576,183,observation_not_found
455491,0idc0XRnLRovVqpWnGQ6hC,My Love,gr,2015-01-25,1607,198,observation_not_found
455492,0idc0XRnLRovVqpWnGQ6hC,My Love,gr,2015-02-01,1647,180,observation_not_found
455493,0idc0XRnLRovVqpWnGQ6hC,My Love,gr,2015-02-08,1481,198,observation_not_found
474879,0kutLnrGtUYBwNDm1jkH0n,El Mismo Sol,at,2015-10-22,12075,84,observation_not_found
474880,0kutLnrGtUYBwNDm1jkH0n,El Mismo Sol,at,2015-10-29,11194,89,observation_not_found
475062,0kutLnrGtUYBwNDm1jkH0n,El Mismo Sol,pl,2015-10-29,16025,140,observation_not_found
475063,0kutLnrGtUYBwNDm1jkH0n,El Mismo Sol,pl,2015-11-05,14654,164,observation_not_found
476345,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,do,2018-10-04,8815,159,observation_not_found
476346,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,do,2018-10-11,7933,177,observation_not_found
476347,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,do,2018-10-18,8002,170,observation_not_found
476348,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,do,2018-10-25,7937,169,observation_not_found
476349,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,do,2018-11-01,8120,166,observation_not_found
476350,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,do,2018-11-08,8506,168,observation_not_found
476351,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,do,2018-11-15,7430,190,observation_not_found
476597,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,hn,2018-10-04,5338,195,observation_not_found
476728,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,ni,2018-10-04,2810,131,observation_not_found
476729,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,ni,2018-10-11,2467,167,observation_not_found
476730,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,ni,2018-10-18,2394,173,observation_not_found
476731,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,ni,2018-10-25,2340,191,observation_not_found
476732,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,ni,2018-11-01,2444,179,observation_not_found
476733,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,ni,2018-11-08,2361,197,observation_not_found
476983,0lJCqIx5BhZtf6QtYI2fbv,Vuelve,sv,2018-10-04,6135,193,observation_not_found
498415,0mtdxzBRDbueLFpiwpbHKO,Sola,bo,2019-04-04,13005,128,observation_not_found
498416,0mtdxzBRDbueLFpiwpbHKO,Sola,bo,2019-04-11,12800,131,observation_not_found
498417,0mtdxzBRDbueLFpiwpbHKO,Sola,bo,2019-04-18,12049,151,observation_not_found
498418,0mtdxzBRDbueLFpiwpbHKO,Sola,bo,2019-04-25,10315,169,observation_not_found
498419,0mtdxzBRDbueLFpiwpbHKO,Sola,bo,2019-05-02,9561,176,observation_not_found
498430,0mtdxzBRDbueLFpiwpbHKO,Sola,cl,2019-04-04,168064,169,observation_not_found
498431,0mtdxzBRDbueLFpiwpbHKO,Sola,cl,2019-04-11,159627,181,observation_not_found
498447,0mtdxzBRDbueLFpiwpbHKO,Sola,cr,2019-04-11,23961,135,observation_not_found
498448,0mtdxzBRDbueLFpiwpbHKO,Sola,cr,2019-04-18,21608,158,observation_not_found
498449,0mtdxzBRDbueLFpiwpbHKO,Sola,cr,2019-04-25,20013,163,observation_not_found
498450,0mtdxzBRDbueLFpiwpbHKO,Sola,cr,2019-05-02,21086,162,observation_not_found
498466,0mtdxzBRDbueLFpiwpbHKO,Sola,ec,2019-04-04,32189,107,observation_not_found
498467,0mtdxzBRDbueLFpiwpbHKO,Sola,ec,2019-04-11,32420,103,observation_not_found
498468,0mtdxzBRDbueLFpiwpbHKO,Sola,ec,2019-04-18,30396,118,observation_not_found
498469,0mtdxzBRDbueLFpiwpbHKO,Sola,ec,2019-04-25,28224,121,observation_not_found
498470,0mtdxzBRDbueLFpiwpbHKO,Sola,ec,2019-05-02,28412,121,observation_not_found
498471,0mtdxzBRDbueLFpiwpbHKO,Sola,ec,2019-05-09,21802,193,observation_not_found
498481,0mtdxzBRDbueLFpiwpbHKO,Sola,es,2019-04-04,366322,87,observation_not_found
498482,0mtdxzBRDbueLFpiwpbHKO,Sola,es,2019-04-11,353077,87,observation_not_found
498483,0mtdxzBRDbueLFpiwpbHKO,Sola,es,2019-04-18,397115,76,observation_not_found
498484,0mtdxzBRDbueLFpiwpbHKO,Sola,es,2019-04-25,317320,87,observation_not_found
498485,0mtdxzBRDbueLFpiwpbHKO,Sola,es,2019-05-02,345233,91,observation_not_found
498486,0mtdxzBRDbueLFpiwpbHKO,Sola,es,2019-05-09,287290,120,observation_not_found
498487,0mtdxzBRDbueLFpiwpbHKO,Sola,es,2019-05-16,274440,136,observation_not_found
498488,0mtdxzBRDbueLFpiwpbHKO,Sola,es,2019-05-23,255976,156,observation_not_found
498489,0mtdxzBRDbueLFpiwpbHKO,Sola,es,2019-05-30,252343,160,observation_not_found
498505,0mtdxzBRDbueLFpiwpbHKO,Sola,gt,2019-04-11,15258,160,observation_not_found
498526,0mtdxzBRDbueLFpiwpbHKO,Sola,pa,2019-04-04,11384,144,observation_not_found
498527,0mtdxzBRDbueLFpiwpbHKO,Sola,pa,2019-04-11,11255,144,observation_not_found
498528,0mtdxzBRDbueLFpiwpbHKO,Sola,pa,2019-04-18,10487,168,observation_not_found
498529,0mtdxzBRDbueLFpiwpbHKO,Sola,pa,2019-04-25,10014,152,observation_not_found
498530,0mtdxzBRDbueLFpiwpbHKO,Sola,pa,2019-05-02,9283,171,observation_not_found
498540,0mtdxzBRDbueLFpiwpbHKO,Sola,pe,2019-04-11,81272,123,observation_not_found
498541,0mtdxzBRDbueLFpiwpbHKO,Sola,pe,2019-04-18,74278,149,observation_not_found
498542,0mtdxzBRDbueLFpiwpbHKO,Sola,pe,2019-04-25,67831,151,observation_not_found
498543,0mtdxzBRDbueLFpiwpbHKO,Sola,pe,2019-05-02,66835,157,observation_not_found
498565,0mtdxzBRDbueLFpiwpbHKO,Sola,uy,2019-04-11,12505,144,observation_not_found
498566,0mtdxzBRDbueLFpiwpbHKO,Sola,uy,2019-04-18,11638,170,observation_not_found
498567,0mtdxzBRDbueLFpiwpbHKO,Sola,uy,2019-04-25,10417,172,observation_not_found
498568,0mtdxzBRDbueLFpiwpbHKO,Sola,uy,2019-05-02,9997,185,observation_not_found
523887,0p8xQZWwzpDXHVOhjrusAQ,"飛蛾撲火 - 劇集 ""宮心計2深宮計"" 片尾曲",hk,2018-08-16,15496,179,observation_not_found
648411,10SDxx0CFWGqgVVBeX22TP,No Pressure,ca,2016-01-21,83649,84,observation_not_found
648412,10SDxx0CFWGqgVVBeX22TP,No Pressure,ca,2016-01-28,75222,109,observation_not_found
676124,13HVjjWUZFaWilh2QUJKsP,Let It Go,no,2016-10-27,94231,94,observation_not_found
695371,14sOS5L36385FJ3OL8hew4,Happy Now,at,2019-01-03,39164,92,observation_not_found
695372,14sOS5L36385FJ3OL8hew4,Happy Now,at,2019-01-10,43417,65,observation_not_found
695373,14sOS5L36385FJ3OL8hew4,Happy Now,at,2019-01-17,41647,84,observation_not_found
695374,14sOS5L36385FJ3OL8hew4,Happy Now,at,2019-01-24,43226,84,observation_not_found
695375,14sOS5L36385FJ3OL8hew4,Happy Now,at,2019-01-31,44982,82,observation_not_found
695376,14sOS5L36385FJ3OL8hew4,Happy Now,at,2019-02-07,43105,86,observation_not_found
695377,14sOS5L36385FJ3OL8hew4,Happy Now,at,2019-02-14,44721,88,observation_not_found
695378,14sOS5L36385FJ3OL8hew4,Happy Now,at,2019-02-21,42785,90,observation_not_found
695399,14sOS5L36385FJ3OL8hew4,Happy Now,au,2019-01-10,303008,86,observation_not_found
695400,14sOS5L36385FJ3OL8hew4,Happy Now,au,2019-01-17,247609,128,observation_not_found
695401,14sOS5L36385FJ3OL8hew4,Happy Now,au,2019-01-24,251780,121,observation_not_found
695402,14sOS5L36385FJ3OL8hew4,Happy Now,au,2019-01-31,240571,137,observation_not_found
695403,14sOS5L36385FJ3OL8hew4,Happy Now,au,2019-02-07,233655,149,observation_not_found
695404,14sOS5L36385FJ3OL8hew4,Happy Now,au,2019-02-14,224508,173,observation_not_found
695414,14sOS5L36385FJ3OL8hew4,Happy Now,be,2019-01-03,84056,44,observation_not_found
695415,14sOS5L36385FJ3OL8hew4,Happy Now,be,2019-01-10,87028,36,observation_not_found
695416,14sOS5L36385FJ3OL8hew4,Happy Now,be,2019-01-17,74185,52,observation_not_found
695417,14sOS5L36385FJ3OL8hew4,Happy Now,be,2019-01-24,74447,52,observation_not_found
695418,14sOS5L36385FJ3OL8hew4,Happy Now,be,2019-01-31,78312,54,observation_not_found
695419,14sOS5L36385FJ3OL8hew4,Happy Now,be,2019-02-07,83877,48,observation_not_found
695420,14sOS5L36385FJ3OL8hew4,Happy Now,be,2019-02-14,82712,52,observation_not_found
695421,14sOS5L36385FJ3OL8hew4,Happy Now,be,2019-02-21,81453,50,observation_not_found
695422,14sOS5L36385FJ3OL8hew4,Happy Now,be,2019-02-28,94341,42,observation_not_found
695423,14sOS5L36385FJ3OL8hew4,Happy Now,be,2019-03-07,78845,55,observation_not_found
695489,14sOS5L36385FJ3OL8hew4,Happy Now,ch,2019-01-03,64751,53,observation_not_found
695490,14sOS5L36385FJ3OL8hew4,Happy Now,ch,2019-01-10,72396,42,observation_not_found
695491,14sOS5L36385FJ3OL8hew4,Happy Now,ch,2019-01-17,67601,57,observation_not_found
695492,14sOS5L36385FJ3OL8hew4,Happy Now,ch,2019-01-24,66993,61,observation_not_found
695493,14sOS5L36385FJ3OL8hew4,Happy Now,ch,2019-01-31,68792,63,observation_not_found
695494,14sOS5L36385FJ3OL8hew4,Happy Now,ch,2019-02-07,65602,67,observation_not_found
695495,14sOS5L36385FJ3OL8hew4,Happy Now,ch,2019-02-14,60639,79,observation_not_found
695496,14sOS5L36385FJ3OL8hew4,Happy Now,ch,2019-02-21,60094,79,observation_not_found
695497,14sOS5L36385FJ3OL8hew4,Happy Now,ch,2019-02-28,60098,78,observation_not_found
695498,14sOS5L36385FJ3OL8hew4,Happy Now,ch,2019-03-07,57348,85,observation_not_found
695566,14sOS5L36385FJ3OL8hew4,Happy Now,cy,2019-01-10,1832,70,observation_not_found
695567,14sOS5L36385FJ3OL8hew4,Happy Now,cy,2019-01-17,1358,132,observation_not_found
695568,14sOS5L36385FJ3OL8hew4,Happy Now,cy,2019-01-24,1261,158,observation_not_found
695569,14sOS5L36385FJ3OL8hew4,Happy Now,cy,2019-01-31,1175,177,observation_not_found
695570,14sOS5L36385FJ3OL8hew4,Happy Now,cy,2019-02-07,1327,156,observation_not_found
695571,14sOS5L36385FJ3OL8hew4,Happy Now,cy,2019-02-14,1343,162,observation_not_found
695572,14sOS5L36385FJ3OL8hew4,Happy Now,cy,2019-02-21,1179,188,observation_not_found
695573,14sOS5L36385FJ3OL8hew4,Happy Now,cy,2019-02-28,1304,159,observation_not_found
695574,14sOS5L36385FJ3OL8hew4,Happy Now,cy,2019-03-07,1376,146,observation_not_found
695575,14sOS5L36385FJ3OL8hew4,Happy Now,cy,2019-03-14,1219,169,observation_not_found
695594,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-01-03,31786,41,observation_not_found
695595,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-01-10,38131,31,observation_not_found
695596,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-01-17,31395,57,observation_not_found
695597,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-01-24,29109,63,observation_not_found
695598,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-01-31,29476,62,observation_not_found
695599,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-02-07,30099,58,observation_not_found
695600,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-02-14,30963,60,observation_not_found
695601,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-02-21,31568,53,observation_not_found
695602,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-02-28,32046,56,observation_not_found
695603,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-03-07,32190,50,observation_not_found
695604,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-03-14,30471,60,observation_not_found
695605,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-03-21,29698,59,observation_not_found
695606,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-03-28,28900,63,observation_not_found
695607,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-04-04,29944,69,observation_not_found
695608,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-04-11,30117,64,observation_not_found
695609,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-04-18,28446,74,observation_not_found
695610,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-04-25,26787,70,observation_not_found
695611,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-05-02,27217,86,observation_not_found
695612,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-05-09,26518,89,observation_not_found
695613,14sOS5L36385FJ3OL8hew4,Happy Now,cz,2019-05-16,24840,87,observation_not_found
695712,14sOS5L36385FJ3OL8hew4,Happy Now,ee,2019-01-03,7188,48,observation_not_found
695713,14sOS5L36385FJ3OL8hew4,Happy Now,ee,2019-01-10,8363,41,observation_not_found
695714,14sOS5L36385FJ3OL8hew4,Happy Now,ee,2019-01-17,6869,59,observation_not_found
695715,14sOS5L36385FJ3OL8hew4,Happy Now,ee,2019-01-24,5860,74,observation_not_found
695716,14sOS5L36385FJ3OL8hew4,Happy Now,ee,2019-01-31,5970,75,observation_not_found
695717,14sOS5L36385FJ3OL8hew4,Happy Now,ee,2019-02-07,5864,87,observation_not_found
695718,14sOS5L36385FJ3OL8hew4,Happy Now,ee,2019-02-14,5914,90,observation_not_found
695719,14sOS5L36385FJ3OL8hew4,Happy Now,ee,2019-02-21,5559,102,observation_not_found
695720,14sOS5L36385FJ3OL8hew4,Happy Now,ee,2019-02-28,5630,97,observation_not_found
695721,14sOS5L36385FJ3OL8hew4,Happy Now,ee,2019-03-07,5368,93,observation_not_found
695820,14sOS5L36385FJ3OL8hew4,Happy Now,global,2019-01-10,7501835,71,observation_not_found
695852,14sOS5L36385FJ3OL8hew4,Happy Now,hk,2019-01-03,20055,131,observation_not_found
695853,14sOS5L36385FJ3OL8hew4,Happy Now,hk,2019-01-10,21136,144,observation_not_found
695863,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-01-03,25226,44,observation_not_found
695864,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-01-10,28370,38,observation_not_found
695865,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-01-17,23728,53,observation_not_found
695866,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-01-24,22192,64,observation_not_found
695867,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-01-31,21941,64,observation_not_found
695868,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-02-07,23044,66,observation_not_found
695869,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-02-14,23177,67,observation_not_found
695870,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-02-21,23718,67,observation_not_found
695871,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-02-28,23267,66,observation_not_found
695872,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-03-07,23770,61,observation_not_found
695873,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-03-14,22931,69,observation_not_found
695874,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-03-21,21389,66,observation_not_found
695875,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-03-28,22895,62,observation_not_found
695876,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-04-04,23009,70,observation_not_found
695877,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-04-11,22642,71,observation_not_found
695879,14sOS5L36385FJ3OL8hew4,Happy Now,hu,2019-04-25,20367,71,observation_not_found
695968,14sOS5L36385FJ3OL8hew4,Happy Now,il,2019-01-10,12230,150,observation_not_found
696009,14sOS5L36385FJ3OL8hew4,Happy Now,lt,2019-01-03,8338,43,observation_not_found
696010,14sOS5L36385FJ3OL8hew4,Happy Now,lt,2019-01-10,8812,41,observation_not_found
696011,14sOS5L36385FJ3OL8hew4,Happy Now,lt,2019-01-17,6081,83,observation_not_found
696012,14sOS5L36385FJ3OL8hew4,Happy Now,lt,2019-01-24,5676,91,observation_not_found
696013,14sOS5L36385FJ3OL8hew4,Happy Now,lt,2019-01-31,5494,101,observation_not_found
696014,14sOS5L36385FJ3OL8hew4,Happy Now,lt,2019-02-07,5610,107,observation_not_found
696015,14sOS5L36385FJ3OL8hew4,Happy Now,lt,2019-02-14,5864,100,observation_not_found
696016,14sOS5L36385FJ3OL8hew4,Happy Now,lt,2019-02-21,5423,127,observation_not_found
696017,14sOS5L36385FJ3OL8hew4,Happy Now,lt,2019-02-28,5250,116,observation_not_found
696018,14sOS5L36385FJ3OL8hew4,Happy Now,lt,2019-03-07,5130,125,observation_not_found
696059,14sOS5L36385FJ3OL8hew4,Happy Now,lu,2019-01-03,4198,57,observation_not_found
696060,14sOS5L36385FJ3OL8hew4,Happy Now,lu,2019-01-10,4485,52,observation_not_found
696061,14sOS5L36385FJ3OL8hew4,Happy Now,lu,2019-01-17,3359,95,observation_not_found
696062,14sOS5L36385FJ3OL8hew4,Happy Now,lu,2019-01-24,3398,95,observation_not_found
696063,14sOS5L36385FJ3OL8hew4,Happy Now,lu,2019-01-31,3722,86,observation_not_found
696064,14sOS5L36385FJ3OL8hew4,Happy Now,lu,2019-02-07,3607,86,observation_not_found
696065,14sOS5L36385FJ3OL8hew4,Happy Now,lu,2019-02-14,3573,98,observation_not_found
696066,14sOS5L36385FJ3OL8hew4,Happy Now,lu,2019-02-21,3688,88,observation_not_found
696067,14sOS5L36385FJ3OL8hew4,Happy Now,lu,2019-02-28,3839,87,observation_not_found
696068,14sOS5L36385FJ3OL8hew4,Happy Now,lu,2019-03-07,3614,87,observation_not_found
696113,14sOS5L36385FJ3OL8hew4,Happy Now,lv,2019-01-17,5260,136,observation_not_found
696114,14sOS5L36385FJ3OL8hew4,Happy Now,lv,2019-01-24,4831,167,observation_not_found
696141,14sOS5L36385FJ3OL8hew4,Happy Now,mt,2019-01-03,4490,69,observation_not_found
696142,14sOS5L36385FJ3OL8hew4,Happy Now,mt,2019-01-10,5046,55,observation_not_found
696143,14sOS5L36385FJ3OL8hew4,Happy Now,mt,2019-01-17,3484,117,observation_not_found
696144,14sOS5L36385FJ3OL8hew4,Happy Now,mt,2019-01-24,3347,130,observation_not_found
696145,14sOS5L36385FJ3OL8hew4,Happy Now,mt,2019-01-31,3320,132,observation_not_found
696146,14sOS5L36385FJ3OL8hew4,Happy Now,mt,2019-02-07,3332,141,observation_not_found
696216,14sOS5L36385FJ3OL8hew4,Happy Now,my,2019-01-03,36174,177,observation_not_found
696217,14sOS5L36385FJ3OL8hew4,Happy Now,my,2019-01-10,37191,186,observation_not_found
696227,14sOS5L36385FJ3OL8hew4,Happy Now,nl,2019-01-03,516790,31,observation_not_found
696228,14sOS5L36385FJ3OL8hew4,Happy Now,nl,2019-01-10,634414,29,observation_not_found
696229,14sOS5L36385FJ3OL8hew4,Happy Now,nl,2019-01-17,608171,32,observation_not_found
696230,14sOS5L36385FJ3OL8hew4,Happy Now,nl,2019-01-24,595242,35,observation_not_found
696231,14sOS5L36385FJ3OL8hew4,Happy Now,nl,2019-01-31,591827,35,observation_not_found
696232,14sOS5L36385FJ3OL8hew4,Happy Now,nl,2019-02-07,576697,36,observation_not_found
696275,14sOS5L36385FJ3OL8hew4,Happy Now,no,2019-01-03,399758,9,observation_not_found
696276,14sOS5L36385FJ3OL8hew4,Happy Now,no,2019-01-10,434590,11,observation_not_found
696277,14sOS5L36385FJ3OL8hew4,Happy Now,no,2019-01-17,414011,14,observation_not_found
696278,14sOS5L36385FJ3OL8hew4,Happy Now,no,2019-01-24,383123,15,observation_not_found
