database_track_id,source_track_id,database_track_name,track_id,artists,name
48726,0BnQh1Yot1W9qwgNQHYv9r,я неудачник,0BnQh1Yot1W9qwgNQHYv9r,['ПОЛМАТЕРИ'],я неудачник
48876,6SNXEbIkap8lN8cuDdjXox,思想犯,6SNXEbIkap8lN8cuDdjXox,['ヨルシカ'],思想犯
48893,18O3X0PmVps7R1JGMeIfph,يا ابن خماش,18O3X0PmVps7R1JGMeIfph,['محمد ال نجم المري'],يا ابن خماش
48931,6Kvwe50EXotvhdaJccs08d,你愛她,6Kvwe50EXotvhdaJccs08d,['張粹方'],你愛她
49066,2KHs47ickH5oYzTA9qMM4S,Вопросов нету,2KHs47ickH5oYzTA9qMM4S,['Платина'],Вопросов нету
49153,63DdxQToWxSdjNdCAf0YRV,放了自己 - 凡人Mortal LIVE Tour,63DdxQToWxSdjNdCAf0YRV,"['蕭秉治', '五月天 怪獸']",放了自己 - 凡人Mortal LIVE Tour
49244,5edzkjfuocYFnZjvoMuIkT,To Be Forgotten,5edzkjfuocYFnZjvoMuIkT,['柯智棠'],To Be Forgotten
49287,5I6HwLc0M8fKNahQvvs2vI,Любовь как спецэффект,5I6HwLc0M8fKNahQvvs2vI,['МОТ'],Любовь как спецэффект
49290,6P4SAsG3RuIeGymX2Qou9L,Седьмой лепесток,6P4SAsG3RuIeGymX2Qou9L,['Антон Токарев'],Седьмой лепесток
49328,3SJgTyb8a7z66suw0kBZ0T,失重前幸福,3SJgTyb8a7z66suw0kBZ0T,['艾薇'],失重前幸福
49561,7CG7wRsJPHpquZXTOJWyr7,單身也可以,7CG7wRsJPHpquZXTOJWyr7,"['李佳歡', '蔡恩雨']",單身也可以
49607,1uGAcPP52sofNzDMGCc08T,Марина Обойкина,1uGAcPP52sofNzDMGCc08T,['Кишлак'],Марина Обойкина
49612,0wRgHtaLt0CbQMt78EBALr,安九,0wRgHtaLt0CbQMt78EBALr,['老王樂隊'],安九
49618,3yDdBYJc55fW1l56EsOgeC,псы попадут в рай,3yDdBYJc55fW1l56EsOgeC,['ПОЛМАТЕРИ'],псы попадут в рай
50083,0OXRphqYGNn8ZSO2hdzqh3,Без бою,0OXRphqYGNn8ZSO2hdzqh3,['Вакарчук'],Без бою
50169,1JTqDdj7DWdSUSTX7sIQbm,溜浪,1JTqDdj7DWdSUSTX7sIQbm,['玖壹壹'],溜浪
50402,5UbcSIrI82eE4i7OndkyFG,СНЕГОМ,5UbcSIrI82eE4i7OndkyFG,['КОСМОНАВТОВ НЕТ'],СНЕГОМ
50410,2bUNPMLHaWamFhyVis7pLv,لاتعذر بالظروف,2bUNPMLHaWamFhyVis7pLv,['غريب ال مخلص'],لاتعذر بالظروف
50594,3gLBLSmqKSMys9kYcEFDbH,天使也會受傷,3gLBLSmqKSMys9kYcEFDbH,['小男孩樂團'],天使也會受傷
50672,7u4bbTSL7jLyVeUrWjJC9m,Я жизнь люблю...,7u4bbTSL7jLyVeUrWjJC9m,['Серебряная свадьба'],Я жизнь люблю...
50741,10PgSlNQ1h3M4xblTaPsRi,Воздух,10PgSlNQ1h3M4xblTaPsRi,['Куок'],Воздух
50789,2j4XBbuZzihIsP6ES5BTJC,أحسبك تمزح,2j4XBbuZzihIsP6ES5BTJC,['غريب ال مخلص'],أحسبك تمزح
50837,1rumZ9uea6Yf7kWIaqUWUm,reGeneration,1rumZ9uea6Yf7kWIaqUWUm,['Джизус'],reGeneration
51136,0aKl63MnUIVKkXlVtp2vLr,Утро,0aKl63MnUIVKkXlVtp2vLr,['Дайте танк (!)'],Утро
51437,03RC9uTRwLVhN1pm5OQ7Mb,芒种,03RC9uTRwLVhN1pm5OQ7Mb,"['音阙诗听, 赵方婧']",芒种
51653,1OgLQdSMi9a7fZOqV96veS,Пластинки,1OgLQdSMi9a7fZOqV96veS,['Дурной Вкус'],Пластинки
51950,5Gy8vRrST3td3W9ALb3M7Q,星之所向,5Gy8vRrST3td3W9ALb3M7Q,['小球(莊鵑瑛)'],星之所向
52229,7dRbhjIlIaAiEtjuDZvfWM,مسموح,7dRbhjIlIaAiEtjuDZvfWM,['بدر العزي'],مسموح
52289,3BQovj9k2YxPpsX2oO7Ric,تريد نرجع,3BQovj9k2YxPpsX2oO7Ric,['بندر بن عوير'],تريد نرجع
52330,6ihHuJiCsZxgTa75fs80x0,九年,6ihHuJiCsZxgTa75fs80x0,['潘裕文'],九年
52357,0YAx4SNmUulNBNhjjGSUjt,Быть с тобой,0YAx4SNmUulNBNhjjGSUjt,['Дора'],Быть с тобой
52466,3q4wYXlmczY9bLSzsLLxeX,محبوبي,3q4wYXlmczY9bLSzsLLxeX,['امطير بو خشيم'],محبوبي
52533,0VeqU67IWMth9LiVqrmzTq,最愛雨天,0VeqU67IWMth9LiVqrmzTq,['小男孩樂團'],最愛雨天
52808,2ojYzavGzTuRMtktEafqaW,喵電感應,2ojYzavGzTuRMtktEafqaW,['勸世寶貝喵喵'],喵電感應
52857,7EMthwt59xRDFnoVphTKY5,二次人生 (電影《二次人生》主題曲),7EMthwt59xRDFnoVphTKY5,['陳健安'],二次人生 (電影《二次人生》主題曲)
53021,4qiXjlrbBKtfHU034yerla,ภาพฝันในจักรวาล,4qiXjlrbBKtfHU034yerla,['เขียนไขและวานิช'],ภาพฝันในจักรวาล
53028,0Vhc1JVXDC91gB2egv4Tyl,جاوب علي,0Vhc1JVXDC91gB2egv4Tyl,['فلاح المسردي'],جاوب علي
53200,3LEhWXtzVIBFORQZYPXqNj,安静的稻草人,3LEhWXtzVIBFORQZYPXqNj,['吴大文'],安静的稻草人
53278,3RqKpwr0EukUJlD22mIlVP,一點一點,3RqKpwr0EukUJlD22mIlVP,"['張語噥', '采子']",一點一點
53281,5o48kuQnPwhuRAzO2t0bCU,我還年輕 我還年輕,5o48kuQnPwhuRAzO2t0bCU,['老王樂隊'],我還年輕 我還年輕
53389,0KdYKdppb9jFM7q1E0647B,替,0KdYKdppb9jFM7q1E0647B,['小球(莊鵑瑛)'],替
53402,6CAdXhq9d2XqtNaIsHDiQm,Я вб'ю всіх богів,6CAdXhq9d2XqtNaIsHDiQm,['хейтспіч'],Я вб'ю всіх богів
53517,57Lr60PK5PFRIHnL7lXlNV,碼頭姑娘 (鞏莉芳),57Lr60PK5PFRIHnL7lXlNV,['何夏'],碼頭姑娘 (鞏莉芳)
53535,4aMyR6uBgBIoPhN9xOgQaU,聽見下雨的聲音,4aMyR6uBgBIoPhN9xOgQaU,['演奏曲'],聽見下雨的聲音
53645,24j7XAIMiJKSePO6YkNa5I,готика,24j7XAIMiJKSePO6YkNa5I,['вышел покурить'],готика
53656,48lsRmp9AC6tU4rP9QJx4H,Partner,48lsRmp9AC6tU4rP9QJx4H,['有華'],Partner
53733,3wJHCry960drNlAUGrJLmz,ただ君に晴れ,3wJHCry960drNlAUGrJLmz,['ヨルシカ'],ただ君に晴れ
53739,4q64nWPqTWIVHGHidRaSUm,ピアス,4q64nWPqTWIVHGHidRaSUm,['クボタカイ'],ピアス
53746,6GHtwlinVZbmvBoHhgMRrg,"каждый, кто делал тебе больно",6GHtwlinVZbmvBoHhgMRrg,"['забей, лерочка']","каждый, кто делал тебе больно"
53798,1OTkBssUemEQ5TeaNNXqzB,絕美,1OTkBssUemEQ5TeaNNXqzB,['艾薇'],絕美
53847,1Th5OKptRHikhJ43mU4CSZ,半空,1Th5OKptRHikhJ43mU4CSZ,['劉以豪'],半空
53945,0n36ziYiX2ps81SzlVy4Nb,最難的是相遇,0n36ziYiX2ps81SzlVy4Nb,['吳青峰'],最難的是相遇
54459,5Ae1wU25P5C4ObH1Xa3GmV,المحازم,5Ae1wU25P5C4ObH1Xa3GmV,['غريب ال مخلص'],المحازم
54516,3IayLWyq4VBOLL7T8wZq8n,落寞(魚版),3IayLWyq4VBOLL7T8wZq8n,['魚丁糸'],落寞(魚版)
54679,6F9yDb4e33URT8BaO3Gw6s,Love Message - เพลงประกอบละคร รักฉุดใจนายฉุกเฉิน,6F9yDb4e33URT8BaO3Gw6s,"['ซันนี่ สุวรรณเมธานนท์', 'สกาย วงศ์รวี']",Love Message - เพลงประกอบละคร รักฉุดใจนายฉุกเฉิน
54751,1AuUsvFyFnf2l3E6HKUHO2,Втюрилась,1AuUsvFyFnf2l3E6HKUHO2,['Дора'],Втюрилась
54801,7sRYDTjWTX00fd9BCOflLo,ホワイトキス,7sRYDTjWTX00fd9BCOflLo,['鈴木鈴木'],ホワイトキス
54984,2O1KiTpzTrQ1AEY1LHvIku,молодая красивая дрянь,2O1KiTpzTrQ1AEY1LHvIku,['алёна швец.'],молодая красивая дрянь
55083,1uLVyBNEhtxsPZQpj7XcZW,丟了你,1uLVyBNEhtxsPZQpj7XcZW,['井朧'],丟了你
55645,4gRcYif6ToEAjERR9ogZiQ,Soufflé,4gRcYif6ToEAjERR9ogZiQ,['許光漢'],Soufflé
55656,2lhAnLFHFTOvPPGCK215yS,Не си ти,2lhAnLFHFTOvPPGCK215yS,"['Константин', 'Алисия']",Не си ти
55780,7ww5EYau8o2QrUTrLKFZ1m,Сан Ларан,7ww5EYau8o2QrUTrLKFZ1m,['Платина'],Сан Ларан
55892,46676b6dbunL2OgPGQw5sv,Трахаца,46676b6dbunL2OgPGQw5sv,['ЛЯЛЬКА'],Трахаца
55922,6l9EFKS7o70biAyVkPuV2s,خلوني لحالي,6l9EFKS7o70biAyVkPuV2s,['مونستر'],خلوني لحالي
55958,6McFwtM0NucXFlY0Ah7H7r,藍色小貨車,6McFwtM0NucXFlY0Ah7H7r,['宋楚琳'],藍色小貨車
56029,5VOgXIIDg9cyQ3VMXgH3a3,انا نجم - من مسلسل ريفو,5VOgXIIDg9cyQ3VMXgH3a3,['ريفو شو'],انا نجم - من مسلسل ريفو
56182,5JAgoN0ZK8uIZXtFj1pxrR,NAVY,5JAgoN0ZK8uIZXtFj1pxrR,['上野大樹'],NAVY
56233,2qlUhwv6Hqx5ZZHCucRlGF,與我無關,2qlUhwv6Hqx5ZZHCucRlGF,['阿冗'],與我無關
56294,4tPB6H0QcK4bDib8iauE28,первое свидание,4tPB6H0QcK4bDib8iauE28,['алёна швец.'],первое свидание
56498,5HbFSEy7XPxGDrRoaLZDXs,Не стій під вікном,5HbFSEy7XPxGDrRoaLZDXs,['Руся'],Не стій під вікном
56527,2CylRr6uTTyVUX3GwAFLbY,故作完美,2CylRr6uTTyVUX3GwAFLbY,['張語噥'],故作完美
56602,3VeWIV9WTXUl8PcOusFjYv,Я уёбываю в джаз,3VeWIV9WTXUl8PcOusFjYv,['Кишлак'],Я уёбываю в джаз
56799,3rzmAXXnpqnPRCNk9exawQ,Тёмно-оранжевый закат,3rzmAXXnpqnPRCNk9exawQ,['Папин Олимпос'],Тёмно-оранжевый закат
56823,0cItyj95uqYjvYGchMLzIh,Тает лёд,0cItyj95uqYjvYGchMLzIh,['Грибы'],Тает лёд
56891,1MRRjWwqBUyoD9dC11sZ4S,像魚,1MRRjWwqBUyoD9dC11sZ4S,['王貳浪'],像魚
56920,3t73wmrzv6atPzr5ITDkc3,再見,3t73wmrzv6atPzr5ITDkc3,['林凡'],再見
57007,3opvzEeKvkWEKi0TV2ePbC,春ひさぎ,3opvzEeKvkWEKi0TV2ePbC,['ヨルシカ'],春ひさぎ
57017,3UNnCf5rqnVbWvGDNs2Bup,最好的時光,3UNnCf5rqnVbWvGDNs2Bup,['安溥'],最好的時光
57022,7H45pMwQ5Tk5YQfGMFnqxx,你老了,7H45pMwQ5Tk5YQfGMFnqxx,['黃小琥'],你老了
57179,4caEPudXQ1xDd1garjHPFv,Like That,4caEPudXQ1xDd1garjHPFv,['吴亦凡'],Like That
57277,69UUy8TKlV6Aj3QPbwumm6,Рамбо,69UUy8TKlV6Aj3QPbwumm6,['Илиян'],Рамбо
57528,39n67cXyRAQkZPoF5LF91N,قربانو قربانو,39n67cXyRAQkZPoF5LF91N,['عمر سليمان'],قربانو قربانو
57610,65kTdhS37pIhTa0WZoTCGM,一人來一人去,65kTdhS37pIhTa0WZoTCGM,['胡學軒'],一人來一人去
57653,3ZFVeCXj8AObAbliXN1HKa,Аквадискотека,3ZFVeCXj8AObAbliXN1HKa,['лиззка'],Аквадискотека
57670,3PTrVhOpgCSjjbuTCF2lFz,寂寞留白 (電影《揚名立萬》推廣曲),3PTrVhOpgCSjjbuTCF2lFz,['告五人'],寂寞留白 (電影《揚名立萬》推廣曲)
57733,4QWSICaQ6LGmcS8qX9lNVh,你的答案,4QWSICaQ6LGmcS8qX9lNVh,['阿冗'],你的答案
57807,5x67EAHDrso2bSXy5HWx0j,勝たんしか症候群,5x67EAHDrso2bSXy5HWx0j,['たかやん'],勝たんしか症候群
57843,7njyZ2po8G5XMmPa5j3kfj,Ходына,7njyZ2po8G5XMmPa5j3kfj,['Канги'],Ходына
57909,0XvWTq43VMIxNAsUZHV8Hb,เลิกคุยทั้งอำเภอเพื่อเธอคนเดียว,0XvWTq43VMIxNAsUZHV8Hb,"['ลิลลี่ ได้หมดถ้าสดชื่น', 'เก้า เกริกพล']",เลิกคุยทั้งอำเภอเพื่อเธอคนเดียว
58006,3c28ianiaN3cKF0LejOQru,ادموع عيني,3c28ianiaN3cKF0LejOQru,['فالح الطوق'],ادموع عيني
58045,07OqyOeHz7LOGVuXUx4pr3,Сан Ларан,07OqyOeHz7LOGVuXUx4pr3,"['Платина', 'Дора']",Сан Ларан
58274,2kzff5Gb3rRp34M57HJqhg,東京VICTORY,2kzff5Gb3rRp34M57HJqhg,['サザンオールスターズ'],東京VICTORY
58294,3rSZfgiCSmuG9cqWSm7Wiz,Rush,3rSZfgiCSmuG9cqWSm7Wiz,['佛跳牆'],Rush
58351,6LOP8nbFXFydvDELLs1uss,難道我還未夠難,6LOP8nbFXFydvDELLs1uss,['葉巧琳'],難道我還未夠難
58395,5BPINlBbMGpHu0S79efirq,Один,5BPINlBbMGpHu0S79efirq,['Вектор А'],Один
58456,5poJi9KfMINtm0sZ06nSoD,‎يا ابن خماش,5poJi9KfMINtm0sZ06nSoD,['محمد آل نجم'],‎يا ابن خماش
58540,14GFYAUxkeXranhS2qrYIZ,我想要佔據你,14GFYAUxkeXranhS2qrYIZ,['告五人'],我想要佔據你
58672,3gVz5KKo9OEdgs9RxnyUF2,"Оставь меня одну - For ""Пацанки""",3gVz5KKo9OEdgs9RxnyUF2,['просто Лера'],"Оставь меня одну - For ""Пацанки"""
58696,1xwDjxLlGNxXiHYqltJvpH,дети немой страны,1xwDjxLlGNxXiHYqltJvpH,['конец солнечных дней'],дети немой страны
58896,6amqVV3gPQHSo5IAmve2Wh,願榮光歸香港,6amqVV3gPQHSo5IAmve2Wh,['湯瑪仕與眾香港人'],願榮光歸香港
59101,2bLphDJvGyfjPbmxs7V4rX,習慣不習慣,2bLphDJvGyfjPbmxs7V4rX,['理想混蛋 雞丁'],習慣不習慣
59175,5yZCsL6wNFtUNAomeWTQJZ,老人と海,5yZCsL6wNFtUNAomeWTQJZ,['ヨルシカ'],老人と海
59193,0GhGWqedLDtuNlNIJIlTC3,В Клубе,0GhGWqedLDtuNlNIJIlTC3,['Платина'],В Клубе
59312,63N9fNPJ5kkbvtntCwgIbm,能不能和我留在台北(陪我幾天),63N9fNPJ5kkbvtntCwgIbm,['冰球樂團'],能不能和我留在台北(陪我幾天)
59316,2jqQvrn8z1fY0l0Seek4WZ,逃離演算法,2jqQvrn8z1fY0l0Seek4WZ,['守夜人'],逃離演算法
59657,6i7ClRz74l4OWXX5Kqda8S,我們背對著青春,6i7ClRz74l4OWXX5Kqda8S,['輕晨電'],我們背對著青春
59667,1iEimCc0ZeeJcsRzTMMFM1,عراقي حزين - روح الله لايردك - قالولي يحب غيرك,1iEimCc0ZeeJcsRzTMMFM1,['فضفضه'],عراقي حزين - روح الله لايردك - قالولي يحب غيرك
59714,0k3bi6j9DkFRymBA1yuLqp,Я так хочу,0k3bi6j9DkFRymBA1yuLqp,['Вакарчук'],Я так хочу
59835,2b5CS01QECfqKE25e0vF0V,会いたいな,2b5CS01QECfqKE25e0vF0V,['手がクリームパン'],会いたいな
59840,2rJDC0Kvchi51ZRs2TLokP,Добровольці,2rJDC0Kvchi51ZRs2TLokP,['хейтспіч'],Добровольці
59879,1h3vUbsbEwVlWWEfWY0w05,最差不過是孤獨,1h3vUbsbEwVlWWEfWY0w05,['賴偉鋒'],最差不過是孤獨
60745,06h6dQDVdXjnIOXGXabW02,خطوة اجباري,06h6dQDVdXjnIOXGXabW02,"['نور النبوي', 'عطار']",خطوة اجباري
60809,76WDi8CjS2AE3pCc9a5dxU,Осень пьяная,76WDi8CjS2AE3pCc9a5dxU,['Дора'],Осень пьяная
60955,4ZOjdqmXLuwHDQUn9WWoFR,Зелёный глаз,4ZOjdqmXLuwHDQUn9WWoFR,['Минин'],Зелёный глаз
61268,6QAn6Crff7sfcqC83fH7dd,"不曾回來過 - 電視劇""通靈少女""插曲",6QAn6Crff7sfcqC83fH7dd,['李千那'],"不曾回來過 - 電視劇""通靈少女""插曲"
61272,0xvN27K4rgGQBrjX6ZR1rr,тачки четыре,0xvN27K4rgGQBrjX6ZR1rr,['ПОЛМАТЕРИ'],тачки четыре
61279,66FrZXz8DWPFMIUwg2ext7,Бросишь меня,66FrZXz8DWPFMIUwg2ext7,['Канги'],Бросишь меня
61461,2URSYgEsnXj4NfOFUL4xN7,ابتسم لي,2URSYgEsnXj4NfOFUL4xN7,['عبدالله ال فروان'],ابتسم لي
61664,7z5d2KNHm2prczVHmSdWBz,вредина,7z5d2KNHm2prczVHmSdWBz,['алёна швец.'],вредина
61975,0jpP8AlQLVtaMwA3vQYpYB,青春コンプレックス,0jpP8AlQLVtaMwA3vQYpYB,['結束バンド'],青春コンプレックス
62014,27FOde2nUw0pFuj7hlPbaS,愛人錯過,27FOde2nUw0pFuj7hlPbaS,['告五人'],愛人錯過
62055,0L1E2JmrZk6QU9261PtJWQ,アルジャーノン,0L1E2JmrZk6QU9261PtJWQ,['ヨルシカ'],アルジャーノン
62134,7tgzj2IqzSgUpxUhjmcF5m,披星戴月的想你,7tgzj2IqzSgUpxUhjmcF5m,['告五人'],披星戴月的想你
62350,5nVrrh7PIybgCb7SoM5IZB,醜人多作怪 (《新斗羅大陸》手遊半週年主題曲),5nVrrh7PIybgCb7SoM5IZB,['告五人'],醜人多作怪 (《新斗羅大陸》手遊半週年主題曲)
62457,6ovyOMBYvXpXo1dCWKFNG6,شيلة مطنوخ يا جعلك ذخر,6ovyOMBYvXpXo1dCWKFNG6,['معاذ الحربي'],شيلة مطنوخ يا جعلك ذخر
62509,6xT8RMc5S88Rfs82YZwmXm,فتش فتش,6xT8RMc5S88Rfs82YZwmXm,['احمد الدوجري'],فتش فتش
62817,6ugXhTS6ftFdDaqtKp4iOv,可不可以,6ugXhTS6ftFdDaqtKp4iOv,['李祥祥'],可不可以
62945,2ykzqzihd8iBPlPp21prEw,На удачу,2ykzqzihd8iBPlPp21prEw,['Джизус'],На удачу
63078,3C0AttK2WtXYoLhZQxlj1X,حرام,3C0AttK2WtXYoLhZQxlj1X,['سجاد حقي'],حرام
63622,5ujzXla4Duu88FPpfJM9xB,"愛,存在",5ujzXla4Duu88FPpfJM9xB,['魏奇奇'],"愛,存在"
63784,51K6oQ8WNneTfUaaQnzQdq,Почему ты еще не фанат?,51K6oQ8WNneTfUaaQnzQdq,['СЕРЕГА ПИРАТ'],Почему ты еще не фанат?
63958,4TYG4KtCYf5BtUrKTszSih,Отпускай,4TYG4KtCYf5BtUrKTszSih,['Три дня дождя'],Отпускай
63971,5x6ZWNVYuGnaiyFRw61fvH,Очерет,5x6ZWNVYuGnaiyFRw61fvH,['Схожа'],Очерет
64053,298CJsrcLojsVyCfW8QdNp,你還好著嗎,298CJsrcLojsVyCfW8QdNp,['鄭興琦'],你還好著嗎
64054,2kvjuJdmaUAzCTi0MbyW7t,小幸运,2kvjuJdmaUAzCTi0MbyW7t,['陳以桐'],小幸运
64082,7x6lrNeqx7bi981vmElWj2,Вино и сигареты,7x6lrNeqx7bi981vmElWj2,['алёна швец.'],Вино и сигареты
64109,1nfg7drkoCccY1qKr8CDpA,过客,1nfg7drkoCccY1qKr8CDpA,['阿涵'],过客
64179,0kWUppVLq3IIvXjq36v8EU,假裝沒變過,0kWUppVLq3IIvXjq36v8EU,['颜人中'],假裝沒變過
64314,0UkOhWbpZxs4RYshYi6lKt,سويها لله,0UkOhWbpZxs4RYshYi6lKt,['بندر بن عوير'],سويها لله
64350,7cnUN2rlnIQEi1fCBqyhgv,迷幻,7cnUN2rlnIQEi1fCBqyhgv,['吳青峰'],迷幻
64358,60nwK1iMgnFCznF6FiNfts,青春コンプレックス,60nwK1iMgnFCznF6FiNfts,['結束バンド'],青春コンプレックス
64447,55JUHaPNZx471XdFbaSn43,会いたいよ,55JUHaPNZx471XdFbaSn43,['手塚 翔太'],会いたいよ
64466,0csQxHJEzcEMAOvQgDAy1J,瘟疫在愛蔓延時,0csQxHJEzcEMAOvQgDAy1J,['區子琳'],瘟疫在愛蔓延時
64542,4pfjFUrtfnnkADqijqKmzP,ฉันคือนักสะสมความเศร้า,4pfjFUrtfnnkADqijqKmzP,['เรนิษรา'],ฉันคือนักสะสมความเศร้า
64595,4C8HeRXUcCbNGP9j7qCIs5,Тени от пальм,4C8HeRXUcCbNGP9j7qCIs5,['Второй Ка'],Тени от пальм
64641,0uvjPVyOj050b6n60pxf2z,好喜歡你,0uvjPVyOj050b6n60pxf2z,['颜人中'],好喜歡你
64680,5D2WASS9vNVkvOBvKlaCLF,تركي عبدالله - سبحانه مغير الاحوال,5D2WASS9vNVkvOBvKlaCLF,['تركي عبد الله'],تركي عبدالله - سبحانه مغير الاحوال
64841,1R6NyMrOvwexREG2CC1Xkk,"ข้างเธอ - From ""TharnType SS2 7 years of love""",1R6NyMrOvwexREG2CC1Xkk,['อ๊อฟ ชัยนนท์'],"ข้างเธอ - From ""TharnType SS2 7 years of love"""
65054,0LROEVdiSeGOpxSqWH2UJf,ولا تزعل,0LROEVdiSeGOpxSqWH2UJf,['غريب ال مخلص'],ولا تزعل
65173,6p7NF2s3P5QqySsotfkULH,ชอบแบบนี้,6p7NF2s3P5QqySsotfkULH,['หนามเตย สะแบงบิน'],ชอบแบบนี้
65192,0lk8GaCBo5UmCtyzzFQgFf,告白气球,0lk8GaCBo5UmCtyzzFQgFf,['陳以桐'],告白气球
65247,29zNAJ2drEjps4xztr8LbN,منحرم وصلك,29zNAJ2drEjps4xztr8LbN,['بندر بن عوير'],منحرم وصلك
65356,7pRU5CmUv2xCeck50kYDIK,我沒有走開,7pRU5CmUv2xCeck50kYDIK,['李崗霖'],我沒有走開
65367,05OUvoE7Coo5LDF8D8bPt0,خلك قريب,05OUvoE7Coo5LDF8D8bPt0,"['بدر العزي', 'سلطان الفهادي']",خلك قريب
65451,3CYnPOi1L7ra4E9LQHDUmQ,счастливы вместе,3CYnPOi1L7ra4E9LQHDUmQ,"['ПОЛМАТЕРИ', 'нексюша']",счастливы вместе
65589,3h7VvetIBrLtqmPHp7yFT3,مرحب يالي تسمع فينا,3h7VvetIBrLtqmPHp7yFT3,['سـعـداوى القطعانى'],مرحب يالي تسمع فينا
65828,3V2v19gDm4rmRkMwcgS4X2,有些,3V2v19gDm4rmRkMwcgS4X2,['颜人中'],有些
65894,6XvNBS4XgCeZ9oHi76MBt8,無關拯救的事,6XvNBS4XgCeZ9oHi76MBt8,['柯智棠'],無關拯救的事
65922,5eDJH4MfpRQM9S9WTiu7yU,11 (with Hooleeger),5eDJH4MfpRQM9S9WTiu7yU,"['队长', '黃禮格']",11 (with Hooleeger)
66104,6z3YOQOy0xG0qpuGeVh4G5,刺青,6z3YOQOy0xG0qpuGeVh4G5,['肖懿航'],刺青
66460,0rMQ6rYjBveWB14UWapbL5,Патамушка,0rMQ6rYjBveWB14UWapbL5,['Мэвл'],Патамушка
66490,2PkErrvrjQry3l1IhhJsor,我也難過的,2PkErrvrjQry3l1IhhJsor,['吳林峰'],我也難過的
66506,56QGnilGuedEJSzkIoU8dm,靈魂伴侶 - 粵語版,56QGnilGuedEJSzkIoU8dm,['黃齡'],靈魂伴侶 - 粵語版
66524,7814A6b0x5ykvjv0SNH0Q8,真的假的,7814A6b0x5ykvjv0SNH0Q8,['陶晶瑩'],真的假的
66538,05yDoVDvARdRQCzDNNd6a1,时光洪流,05yDoVDvARdRQCzDNNd6a1,['程响'],时光洪流
66570,1kLxQJLEyMXdy3RFj5x9Lh,انا غلط وانت صح,1kLxQJLEyMXdy3RFj5x9Lh,['مسلم'],انا غلط وانت صح
66755,3QxWTqyIT4O9bokIZlNDpo,小半,3QxWTqyIT4O9bokIZlNDpo,['陳粒'],小半
66915,0NHsxQj4j6gPz8PdRc5KKh,失重前幸福,0NHsxQj4j6gPz8PdRc5KKh,['艾薇'],失重前幸福
66969,3bSKCiMBqevLYJpL6OqWtk,ابغاه الحين,3bSKCiMBqevLYJpL6OqWtk,['غريب ال مخلص'],ابغاه الحين
67225,30SOtlJHIX1zGt3Nch0TYr,Catwalk,30SOtlJHIX1zGt3Nch0TYr,"['鳥屎', '蔡昀熹', '阿樂']",Catwalk
67295,6PPrI7Mywr44qHwzMyE6od,捱麵包的人,6PPrI7Mywr44qHwzMyE6od,['吳林峰'],捱麵包的人
67297,2Qxaglvzsc0129JB4O0XCF,我反芻著你留下的寂寞,2Qxaglvzsc0129JB4O0XCF,['理想混蛋'],我反芻著你留下的寂寞
67531,70wKI9WP10zLCIx8Z7iHMs,ร้องไห้จนเบลอและเผลอลืมตัวเอง,70wKI9WP10zLCIx8Z7iHMs,['เรนิษรา'],ร้องไห้จนเบลอและเผลอลืมตัวเอง
67565,2nhI5HdE2iZ39rgJjHOQvG,เกินปุยมุ้ย!,2nhI5HdE2iZ39rgJjHOQvG,['เอ้ย จิรัช'],เกินปุยมุ้ย!
67663,02xwA3Ej9NPetftp9V7VZ3,好きだから。,02xwA3Ej9NPetftp9V7VZ3,['『ユイカ』'],好きだから。
67768,7yCJRKbAJ7bsVqKd7CaQnE,人群中,7yCJRKbAJ7bsVqKd7CaQnE,['颜人中'],人群中
67820,3yHwc6Ca2uqoBNu4ViGPlV,猥瑣,3yHwc6Ca2uqoBNu4ViGPlV,['吳保錡'],猥瑣
67830,7CTkmBM1Ff1lc35v0rcD24,ياروح الروح,7CTkmBM1Ff1lc35v0rcD24,['غريب ال مخلص'],ياروح الروح
67887,761FuTKxZKKXZi3gkVKsy1,我要用黑魔法把你變成一隻魚,761FuTKxZKKXZi3gkVKsy1,['理想混蛋'],我要用黑魔法把你變成一隻魚
67929,1y7wArtYdwMin7fG9jhg4d,وش جابك قلي وش جابك,1y7wArtYdwMin7fG9jhg4d,['جودي الحوتي'],وش جابك قلي وش جابك
67957,4NlMDn0jS8CVRKeQCe1LEe,不求,4NlMDn0jS8CVRKeQCe1LEe,['楊培安'],不求
68185,0IPp0VMV7ixMXRv5m5GeLW,我不要多幸福,0IPp0VMV7ixMXRv5m5GeLW,['陶晶瑩'],我不要多幸福
68213,0qU4HbHoRTjdggQ2gVP2eA,Last Summer,0qU4HbHoRTjdggQ2gVP2eA,['влад пиво'],Last Summer
68497,2VEt42QSQxILgEf9B50xxm,不是因為天氣晴朗才愛你,2VEt42QSQxILgEf9B50xxm,['理想混蛋'],不是因為天氣晴朗才愛你
68565,7IqGWjeecrYBGGjqh83tTe,Я умираю для тебя,7IqGWjeecrYBGGjqh83tTe,['Джизус'],Я умираю для тебя
68620,14unQKjpqEw9vMni5WwX66,枯萎的玫瑰,14unQKjpqEw9vMni5WwX66,['老王樂隊'],枯萎的玫瑰
68674,5SkGrGiAkFtEjgb7BLCD29,العجله بدات تدور,5SkGrGiAkFtEjgb7BLCD29,['حمو الطيخه'],العجله بدات تدور
