source_artist_label,source_artist_key,source_country,artist_count,artist_id,country_id
"['Paluch', 'Worek']",3cb88c93fb1e713e65e31949e9167e5ae0ed05a39dea7a9de303610e8d1c5079,pl,2,,20
"['Pancho Barraza', 'Grupo Firme']",abffb17baf9ded25aaf15eccde003ea217688175553d4940d5e22738f531a636,mx,2,,14
['Panic Is Perfect'],b3c30b13481043bff7825edb0bbe68989e965802a6e11d6366a45056af95c77a,ar,1,,23
['Panic Is Perfect'],b3c30b13481043bff7825edb0bbe68989e965802a6e11d6366a45056af95c77a,br,1,,18
['Panic Is Perfect'],b3c30b13481043bff7825edb0bbe68989e965802a6e11d6366a45056af95c77a,co,1,,26
['Panic Is Perfect'],b3c30b13481043bff7825edb0bbe68989e965802a6e11d6366a45056af95c77a,es,1,,9
['Panic Is Perfect'],b3c30b13481043bff7825edb0bbe68989e965802a6e11d6366a45056af95c77a,mx,1,,14
['Panic Is Perfect'],b3c30b13481043bff7825edb0bbe68989e965802a6e11d6366a45056af95c77a,pt,1,,28
"['Panter Music', 'Tobi']",dc2f398b12529e81c15aa87e9c3fa1ecd3cac8b6848aa81760220a42a08eb876,ar,2,,23
"['Paola Jara', 'Jessi Uribe']",0680a5597415afbaf112330fb6a9651771aa45c601c2241c1ae48268f6610634,co,2,,26
"['Papatinho', 'Anitta', 'Dfideliz', 'BIN']",2dc4190462219938aa21e0aee927186a672e2735467be9281fe03d1bc9f4b205,br,4,,18
"['Papatinho', 'Choji', 'Lil Gabi']",b99899aac1d41d4e3f58f5a24309c1c7981816e870735b1dfa08bc01b01a6ad2,br,3,,18
"['Paper Planes', 'Moon']",bb28378047e38038dc233167cbc08384cd77e13bd41343bd9606bfa33f87a356,th,2,,63
"['Paperi T', 'Chisu']",f6015c99b3f2be6031fad04402b03452c412d3ea837185d855ef8f1aa2e5c707,fi,2,,13
"['Paperi T', 'Ringa Manner']",b6ca2103a88614b8002b356eae631263e118b5a8b7c1568c1c4a47fd4bb4ae57,fi,2,,13
"['Papi Hans', 'Azis']",8cf0fba28c556a91a48e05193ece4c3ccbd6873c93ac103d5ace7afd5eaea4db,bg,2,,62
"['Papi Hans', 'Sando & Mando']",33b1d2dd1fc58ef6d66e9b322ac97a4881dbfe0527b076e72028ff8848d90baf,bg,2,,62
"['Papi Hans', 'Tita']",0d46545629c3c92e4ac3d1be23da66f5cb6d32fda6273c07f06911ad42c0549e,bg,2,,62
"['PapiPike', 'Pete Parkkonen']",649f0a395ef90bc00687dd0aa8aebe3a7c231520123ead65485237ca3927d698,fi,2,,13
"['PapiPike', 'Sebastian Da Costa', 'Gracias', 'Kingfish', 'Musta Barbaari', 'Bile']",3a1d91d6bc6e852ea78f89179eea2cd64be0df5bb7702f7a87a9186cacb8cdc6,fi,6,,13
"['Papichamp', 'Ecko']",96bca826b198668deb563a1c21ad5357b39820f60678d13a4762390aecffa8e2,ar,2,,23
"['Papichamp', 'Ecko']",96bca826b198668deb563a1c21ad5357b39820f60678d13a4762390aecffa8e2,uy,2,,49
"['Papichamp', 'L-Gante', 'Blunted Vato', 'Ecko']",47f59f402c2a426eea3ce7af0c22aba9df94ed96c8125738a5378e7eb986b397,ar,4,,23
"['Papichamp', 'L-Gante', 'Blunted Vato', 'Ecko']",47f59f402c2a426eea3ce7af0c22aba9df94ed96c8125738a5378e7eb986b397,bo,4,,57
"['Papichamp', 'L-Gante', 'Blunted Vato', 'Ecko']",47f59f402c2a426eea3ce7af0c22aba9df94ed96c8125738a5378e7eb986b397,uy,4,,49
"['Papillon', 'Murta']",b6ef637055a1c54b8257ce5c0c4169684849ca425075802b2e92ac6464eeab5e,pt,2,,28
"['Papillon', 'Plutonio']",b1c7a2a64ed6538bd6fb272a254cebc7ad52739d2e952880fa8576a49bf96f89,pt,2,,28
"['Papito', 'Trey & Zay', 'Alasow']",38de75f331adb730ca846bc0616726046dbd8c7c99a4da40dc356e06d2c72443,dk,3,,10
"['Papu DJ', 'L-Gante']",3e56b8407e25443eef66b616bdfe1d16ef7737cad5cf6d0e71096c17dcf26e7e,ar,2,,23
"['Papu DJ', 'L-Gante']",3e56b8407e25443eef66b616bdfe1d16ef7737cad5cf6d0e71096c17dcf26e7e,bo,2,,57
"['Papu DJ', 'L-Gante']",3e56b8407e25443eef66b616bdfe1d16ef7737cad5cf6d0e71096c17dcf26e7e,cl,2,,25
"['Papu DJ', 'L-Gante']",3e56b8407e25443eef66b616bdfe1d16ef7737cad5cf6d0e71096c17dcf26e7e,ec,2,,40
"['Papu DJ', 'L-Gante']",3e56b8407e25443eef66b616bdfe1d16ef7737cad5cf6d0e71096c17dcf26e7e,gt,2,,45
"['Papu DJ', 'L-Gante']",3e56b8407e25443eef66b616bdfe1d16ef7737cad5cf6d0e71096c17dcf26e7e,hn,2,,58
"['Papu DJ', 'L-Gante']",3e56b8407e25443eef66b616bdfe1d16ef7737cad5cf6d0e71096c17dcf26e7e,mx,2,,14
"['Papu DJ', 'L-Gante']",3e56b8407e25443eef66b616bdfe1d16ef7737cad5cf6d0e71096c17dcf26e7e,pe,2,,30
"['Papu DJ', 'L-Gante']",3e56b8407e25443eef66b616bdfe1d16ef7737cad5cf6d0e71096c17dcf26e7e,py,2,,55
"['Papu DJ', 'L-Gante']",3e56b8407e25443eef66b616bdfe1d16ef7737cad5cf6d0e71096c17dcf26e7e,sv,2,,47
"['Papu DJ', 'L-Gante']",3e56b8407e25443eef66b616bdfe1d16ef7737cad5cf6d0e71096c17dcf26e7e,uy,2,,49
"['Paradise Hotel 2019', 'Bro']",76a726d21e2f0d3d4e28444596bbdbc2bf7983e3d2efc53a7b5a2041cc4d720b,dk,2,,10
"['Param Singh', 'Kamal Kahlon', 'Pratik Studio']",7ae313150799e34e5841ccd0d859407b9df8b0ec3b208e856ef2728ac9e3a048,in,3,,50
"['Parham', 'Mwuana']",a836e2751eb57648a252014d69d9274c8d7660b45ff1025a57536e313bfd1802,se,2,,2
"['Parov Stelar', 'Graham Candy']",256efefa747a1799e1d5ce44773977bd0e485ab80e507e4ad9eb284107f474e5,gr,2,,42
"['Parov Stelar', 'Graham Candy']",256efefa747a1799e1d5ce44773977bd0e485ab80e507e4ad9eb284107f474e5,tr,2,,34
"['Parov Stelar', 'Timothy Auld']",9ca98caffaecc2f4dedb89320d82189dff87c3cc523681eb2ea8dba469e73950,es,2,,9
"['Parra for Cuva', 'Anna Naklab']",701e3ca3ea6f5f368677a8f3ca92f78d06c56343fd834aecf714a8d61f404c47,au,2,,5
"['Parra for Cuva', 'Anna Naklab']",701e3ca3ea6f5f368677a8f3ca92f78d06c56343fd834aecf714a8d61f404c47,gb,2,,4
"['Parra for Cuva', 'Anna Naklab']",701e3ca3ea6f5f368677a8f3ca92f78d06c56343fd834aecf714a8d61f404c47,ie,2,,16
"['Parra for Cuva', 'Anna Naklab']",701e3ca3ea6f5f368677a8f3ca92f78d06c56343fd834aecf714a8d61f404c47,nl,2,,6
"['Part-Time Friends', 'Dan Black']",1b5b6a88b4f5a9206b0d4b18e572772f3dda63d5e8c395e33a7bab4e6cf89c7f,fr,2,,19
"['Party in Backyard', 'pewdiepie']",e608025fe71cead89d65dc258cc82c67da0ac2605fa26fb7f13ab2fbf9dbd79e,bg,2,,62
"['Party in Backyard', 'pewdiepie']",e608025fe71cead89d65dc258cc82c67da0ac2605fa26fb7f13ab2fbf9dbd79e,ee,2,,39
"['Party in Backyard', 'pewdiepie']",e608025fe71cead89d65dc258cc82c67da0ac2605fa26fb7f13ab2fbf9dbd79e,lt,2,,46
"['PartyfrieX', 'Schorre Chef']",3c7f2f1d2be8503cc6e41fe07e731a36149603b8569d349647914cf26a660935,be,2,,11
"['Pasabordo', 'Dalmata']",3eec2b06bd259a1aa471d3eddc850c5f55bc94f88d52b75095f4b20245135b58,co,2,,26
"['Pascal Letoublon', 'Leony']",33b994d131da981c3d50c3104028b092a92747c22aaad705b93c8e53d96249b8,at,2,,24
"['Pascal Letoublon', 'Leony']",33b994d131da981c3d50c3104028b092a92747c22aaad705b93c8e53d96249b8,de,2,,8
"['Pascal Letoublon', 'Leony']",33b994d131da981c3d50c3104028b092a92747c22aaad705b93c8e53d96249b8,fi,2,,13
"['Pascal Letoublon', 'Leony']",33b994d131da981c3d50c3104028b092a92747c22aaad705b93c8e53d96249b8,fr,2,,19
"['Pascal Letoublon', 'Leony']",33b994d131da981c3d50c3104028b092a92747c22aaad705b93c8e53d96249b8,lu,2,,48
"['Pase Libre', 'Ilyt']",1ed86a695bad1475ea1e49898d6a0d1c25c570fe92d008ba74eb6be0bfd478bb,uy,2,,49
"['Pashanim', 'skrilla']",a540b3e96523ffcaae5e1a4e61079e857bf93ef28ac208f558ed13215a30bcff,at,2,,24
"['Pashanim', 'skrilla']",a540b3e96523ffcaae5e1a4e61079e857bf93ef28ac208f558ed13215a30bcff,ch,2,,17
"['Pashanim', 'skrilla']",a540b3e96523ffcaae5e1a4e61079e857bf93ef28ac208f558ed13215a30bcff,de,2,,8
"['Pashanim', 'skrilla']",a540b3e96523ffcaae5e1a4e61079e857bf93ef28ac208f558ed13215a30bcff,lu,2,,48
"['Pasi ja Anssi', 'Jaakko Laitinen']",c50220c53b75f6d0af1abf15f84e7e4cbad8b28c50928118635a81b9b48198df,fi,2,,13
"['Pasi ja Anssi', 'Portion Boys']",8b4f0fa0423b5271c740366a850201a1033d8ad69b81b117381a7053b6313392,fi,2,,13
"['Pasi ja Anssi', 'STIG']",5c7aa7be20cb6f1d0486681593e46995e5c04cc28642b624932d3baea1235c30,fi,2,,13
['Pastor Lopez Y Su Combo'],2be8bc6f19d41d0fd3e3533a9a59bad8002a52538eeb7a2f38dd323327703e27,co,1,,26
"['Pate Mustajärvi', 'Jorma Kaariainen', 'Harri Marstio', 'Topi Sorsakoski']",2c26b97d7a90d2d2291eefacf774443084bcd243389c77b6996c890540d040b4,fi,4,,13
"['Patrick Brasca', '莫宰羊']",7a15a0f8a0aea7386d5e29a9d614495d15b49edfeb7cbab4de08189cfdef939b,tw,2,,35
"['Patron', 'Ati242', 'Bedo', 'Emboli']",cff6f0f6da460de2652e034465080ea7417669a371696d79b59db1a846d3e753,tr,4,,34
"['Patron', 'Ati242']",e861c75a4d584d1d123d3342b6de604b1ac0c14b86ccebf87dcd71942f3218ef,tr,2,,34
"['Patron', 'Ceg']",6b50a59ddb5f91c78446b657f375172988444cceab1e16364acb55226b6f5c5e,tr,2,,34
"['Patron', 'FRO']",545075da807bd87c332d28774f7308af40ebdf051ce7b46920041fdd77ec884d,tr,2,,34
"['Patron', 'Sagopa Kajmer']",9438cccbd8d6d65b584df735acca599aa82de01ce4223384f4384808a7d55f25,tr,2,,34
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,ar,2,,23
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,bo,2,,57
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,cl,2,,25
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,co,2,,26
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,cr,2,,32
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,ec,2,,40
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,es,2,,9
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,gt,2,,45
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,hn,2,,58
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,mx,2,,14
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,ni,2,,59
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,pa,2,,53
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,pe,2,,30
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,py,2,,55
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,sv,2,,47
"['Paty Cantú', 'Juhn']",c8893a6f0c0d54444f9a4b3ef10c644a76b61769ff87a6120a1e59e0d844aff2,uy,2,,49
"['Paul Blanco', ""BE'O""]",fe87a84fdc58958968912d0edbeaac7509ed7f3a1eff26e0652564563d154394,kr,2,,69
"['Paul Kelly', 'The Messengers']",0ab174e3736eb6e7644457c59817e1e35ddd11e3d626d6148a13ab61fe2e6d69,au,2,,5
"['Paul Woolford', 'Diplo', 'Kareen Lomax']",0b2176cb5857951bcb4043b62acca2eac891f47fd3cff7394380f75d2395f12b,au,3,,5
"['Paul Woolford', 'Diplo', 'Kareen Lomax']",0b2176cb5857951bcb4043b62acca2eac891f47fd3cff7394380f75d2395f12b,gb,3,,4
"['Paul Woolford', 'Diplo', 'Kareen Lomax']",0b2176cb5857951bcb4043b62acca2eac891f47fd3cff7394380f75d2395f12b,ie,3,,16
"['Paul Woolford', 'Diplo', 'Kareen Lomax']",0b2176cb5857951bcb4043b62acca2eac891f47fd3cff7394380f75d2395f12b,lt,3,,46
"['Paul de Munnik', 'MEAU']",8ed11978bb0d07336121f13b67a21f738647524aaaecb5dd92266399fd355604,nl,2,,6
"['Paula Dalla Corte', 'Rea Garvey', 'Samu Haber']",b63225a19aacd3dfc72a82ead4b6515d8b6019a71f45215f8dddb04bb43107ff,ch,3,,17
"['Paula Dalla Corte', 'Rea Garvey', 'Samu Haber']",b63225a19aacd3dfc72a82ead4b6515d8b6019a71f45215f8dddb04bb43107ff,de,3,,8
"['Paula Mattos', 'Matheus & Kauan']",b748233efd196ec8da3539d9b0508513a9aceddc678674bcacbabbdc60b2ccaf,br,2,,18
"['Paulie Garand', 'DJ Wich', '7krát3']",62725dfd1ff110f5e2f5d52d6bcdad99b9a39a9d4dd29f00f385ba1a5ccdbe17,cz,3,,21
"['Paulie Garand', 'DJ Wich', 'Pil C', 'Rytmus']",4d3525ca5863c1f5b653954b72ebb86987639cf90a2644fca0cf2b34a3f19fa6,cz,4,,21
"['Paulie Garand', 'DJ Wich', 'Pil C', 'Rytmus']",4d3525ca5863c1f5b653954b72ebb86987639cf90a2644fca0cf2b34a3f19fa6,sk,4,,52
"['Paulie Garand', 'Kenny Rough', 'Separ', 'Nerieš']",7a27f55676463420f5641ba45635aa151dbbe891e629890f5c50e562c0049870,cz,4,,21
"['Paulie Garand', 'Kenny Rough']",f643352739c44e58471003abf1d8b2dfa7662ab527ca6ea47ddb250197848d85,cz,2,,21
"['Paulina Rubio', 'Morat']",d4c87be469228f962914bc8b9e2ffb8e4cec7801f169ed9480dd47d0928c3f1e,ar,2,,23
"['Paulina Rubio', 'Morat']",d4c87be469228f962914bc8b9e2ffb8e4cec7801f169ed9480dd47d0928c3f1e,bo,2,,57
"['Paulina Rubio', 'Morat']",d4c87be469228f962914bc8b9e2ffb8e4cec7801f169ed9480dd47d0928c3f1e,cl,2,,25
"['Paulina Rubio', 'Morat']",d4c87be469228f962914bc8b9e2ffb8e4cec7801f169ed9480dd47d0928c3f1e,co,2,,26
"['Paulina Rubio', 'Morat']",d4c87be469228f962914bc8b9e2ffb8e4cec7801f169ed9480dd47d0928c3f1e,cr,2,,32
"['Paulina Rubio', 'Morat']",d4c87be469228f962914bc8b9e2ffb8e4cec7801f169ed9480dd47d0928c3f1e,ec,2,,40
"['Paulina Rubio', 'Morat']",d4c87be469228f962914bc8b9e2ffb8e4cec7801f169ed9480dd47d0928c3f1e,es,2,,9
"['Paulina Rubio', 'Morat']",d4c87be469228f962914bc8b9e2ffb8e4cec7801f169ed9480dd47d0928c3f1e,gt,2,,45
"['Paulina Rubio', 'Morat']",d4c87be469228f962914bc8b9e2ffb8e4cec7801f169ed9480dd47d0928c3f1e,mx,2,,14
"['Paulina Rubio', 'Morat']",d4c87be469228f962914bc8b9e2ffb8e4cec7801f169ed9480dd47d0928c3f1e,ni,2,,59
"['Paulina Rubio', 'Morat']",d4c87be469228f962914bc8b9e2ffb8e4cec7801f169ed9480dd47d0928c3f1e,pa,2,,53
"['Paulina Rubio', 'Morat']",d4c87be469228f962914bc8b9e2ffb8e4cec7801f169ed9480dd47d0928c3f1e,sv,2,,47
"['Paulina Rubio', 'Morat']",d4c87be469228f962914bc8b9e2ffb8e4cec7801f169ed9480dd47d0928c3f1e,uy,2,,49
"['Paulo Londra', 'A Boogie Wit da Hoodie']",012ecce66082929b7d3f48181d6778f4687e70ceaf4cee17adc24019df5d8133,ar,2,,23
"['Paulo Londra', 'A Boogie Wit da Hoodie']",012ecce66082929b7d3f48181d6778f4687e70ceaf4cee17adc24019df5d8133,uy,2,,49
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,ar,3,,23
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,bo,3,,57
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,cl,3,,25
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,co,3,,26
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,cr,3,,32
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,do,3,,60
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,ec,3,,40
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,es,3,,9
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,gt,3,,45
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,hn,3,,58
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,mx,3,,14
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,ni,3,,59
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,pa,3,,53
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,pe,3,,30
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,py,3,,55
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,sv,3,,47
"['Paulo Londra', 'De La Ghetto', 'Justin Quiles']",567a7793920d69bcd4efe59495513c5776dba7c2d09c1994314f1e75123ff88d,uy,3,,49
"['Paulo Londra', 'Duki']",4f62d27ed8bdc4b6dd4515ab6158a99ccca7dde619c60aa13c8c941303a0a17b,ar,2,,23
"['Paulo Londra', 'Duki']",4f62d27ed8bdc4b6dd4515ab6158a99ccca7dde619c60aa13c8c941303a0a17b,bo,2,,57
"['Paulo Londra', 'Duki']",4f62d27ed8bdc4b6dd4515ab6158a99ccca7dde619c60aa13c8c941303a0a17b,cr,2,,32
"['Paulo Londra', 'Duki']",4f62d27ed8bdc4b6dd4515ab6158a99ccca7dde619c60aa13c8c941303a0a17b,ec,2,,40
"['Paulo Londra', 'Duki']",4f62d27ed8bdc4b6dd4515ab6158a99ccca7dde619c60aa13c8c941303a0a17b,es,2,,9
"['Paulo Londra', 'Duki']",4f62d27ed8bdc4b6dd4515ab6158a99ccca7dde619c60aa13c8c941303a0a17b,pe,2,,30
"['Paulo Londra', 'Duki']",4f62d27ed8bdc4b6dd4515ab6158a99ccca7dde619c60aa13c8c941303a0a17b,py,2,,55
"['Paulo Londra', 'Duki']",4f62d27ed8bdc4b6dd4515ab6158a99ccca7dde619c60aa13c8c941303a0a17b,uy,2,,49
"['Paulo Londra', 'Ed Sheeran']",2547bb631f98b6865449ad149572775baffd33e39fb3bf7bb0af80c4dcc0c153,ar,2,,23
"['Paulo Londra', 'Ed Sheeran']",2547bb631f98b6865449ad149572775baffd33e39fb3bf7bb0af80c4dcc0c153,uy,2,,49
"['Paulo Londra', 'Feid']",e1db1b27097e147e2e4df6e8abf694c87a1ab208193eb801780e31948cec89f0,ar,2,,23
"['Paulo Londra', 'Feid']",e1db1b27097e147e2e4df6e8abf694c87a1ab208193eb801780e31948cec89f0,bo,2,,57
"['Paulo Londra', 'Feid']",e1db1b27097e147e2e4df6e8abf694c87a1ab208193eb801780e31948cec89f0,cl,2,,25
"['Paulo Londra', 'Feid']",e1db1b27097e147e2e4df6e8abf694c87a1ab208193eb801780e31948cec89f0,co,2,,26
"['Paulo Londra', 'Feid']",e1db1b27097e147e2e4df6e8abf694c87a1ab208193eb801780e31948cec89f0,cr,2,,32
"['Paulo Londra', 'Feid']",e1db1b27097e147e2e4df6e8abf694c87a1ab208193eb801780e31948cec89f0,ec,2,,40
"['Paulo Londra', 'Feid']",e1db1b27097e147e2e4df6e8abf694c87a1ab208193eb801780e31948cec89f0,es,2,,9
"['Paulo Londra', 'Feid']",e1db1b27097e147e2e4df6e8abf694c87a1ab208193eb801780e31948cec89f0,gt,2,,45
"['Paulo Londra', 'Feid']",e1db1b27097e147e2e4df6e8abf694c87a1ab208193eb801780e31948cec89f0,hn,2,,58
"['Paulo Londra', 'Feid']",e1db1b27097e147e2e4df6e8abf694c87a1ab208193eb801780e31948cec89f0,pa,2,,53
"['Paulo Londra', 'Feid']",e1db1b27097e147e2e4df6e8abf694c87a1ab208193eb801780e31948cec89f0,pe,2,,30
"['Paulo Londra', 'Feid']",e1db1b27097e147e2e4df6e8abf694c87a1ab208193eb801780e31948cec89f0,py,2,,55
"['Paulo Londra', 'Feid']",e1db1b27097e147e2e4df6e8abf694c87a1ab208193eb801780e31948cec89f0,sv,2,,47
"['Paulo Londra', 'Feid']",e1db1b27097e147e2e4df6e8abf694c87a1ab208193eb801780e31948cec89f0,uy,2,,49
"['Paulo Londra', 'Feid']",e1db1b27097e147e2e4df6e8abf694c87a1ab208193eb801780e31948cec89f0,ve,2,,73
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,ar,2,,23
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,bo,2,,57
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,cl,2,,25
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,co,2,,26
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,cr,2,,32
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,do,2,,60
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,ec,2,,40
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,es,2,,9
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,gt,2,,45
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,hn,2,,58
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,mt,2,,61
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,mx,2,,14
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,ni,2,,59
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,pa,2,,53
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,pe,2,,30
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,py,2,,55
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,sv,2,,47
"['Paulo Londra', 'Lenny Tavárez']",2abecdc2465d17670349bae45a542007b3b9167fba4259b74c96a50207437557,uy,2,,49
"['Paulo Pires', 'Mc Danny', 'Marcynho Sensação']",4b99917801d7020ebb884a86cf31fd7909f03e3553dc3f5cadd38772ee48a388,br,3,,18
"['Paulo Pires', 'Mc Danny', 'Marcynho Sensação']",4b99917801d7020ebb884a86cf31fd7909f03e3553dc3f5cadd38772ee48a388,pt,3,,28
"['Paulo Pires', 'Mc Danny', 'Marcynho Sensação']",4b99917801d7020ebb884a86cf31fd7909f03e3553dc3f5cadd38772ee48a388,py,3,,55
"['Paulo e Nathan', 'Hugo & Guilherme']",cb7103acae244ddca2b71034538e5d731d017f956854c7aa1862bb8f233663fb,br,2,,18
"['Pause', 'Soukaina fahsi']",906a698b258a262e57c2d183c144a51c692b9f6a85520fbb9552bd0219a88290,ma,2,,70
"['Pavel Callta', 'Leos Mares']",99e513a9be6ce5a4fb53deaf42cea49d08691514b25ade0e62e0f17fbebd8044,cz,2,,21
"['Pavel Callta', 'Pokáč']",d2b3e7c329a723a2c97449278e6fc8b339ac556e9d4cb508b93f6009bb6abe51,cz,2,,21
"['Payal Dev', 'Jubin Nautiyal']",fb5cd5ce8c03d0325b5f46e2cf9f171d2ddf0b2efc0f830dc884b6ee724329c3,in,2,,50
"['Payal Dev', 'Stebin Ben']",e5ca605166e7074b39bee87ea0267f6383d5ff46e98b5dc356789ed33a69c98c,in,2,,50
"['Payung Teduh', 'Ichamalia']",79512a26b942f1b9e1b4da6fae81ff92581d5c6a340f09313c90675c099a1324,id,2,,44
"['Payy', 'Ardian Bujupi']",88730c13b3ec637c094ffedff00c07401ee84b41da3b64938b97fadab5a037c1,de,2,,8
"['Pcee', ""Sgija'Disciples"", ""Zan'Ten"", 'Justin99', 'Mema_Percent', 'Mr JazziQ']",86031606821212a27fa78bf5f4ebb8369040f48bcf45fbc941eb1e0dcd1a6836,za,6,,56
