source_artist_label,source_artist_key,artist_count
"['STEIN27', 'ConspiracyFlat']",7d87c4d77256342b8a530fda4e42e70b4d4d90ba20f8a9a579cc32836939be3f,2
"['Alan Kuo', 'MinChen']",5e2b9b5723be62ce7e6fa8f464a125e9701b58defcba0e9495779d36d0a4cf50,2
['why mona'],c2ab6fae0a048d37b5075505207be485d35069275e6abeac98619f25688aa401,1
"['S.Boi', 'Costex', 'Offbby']",1bdf61f179fb9a1b51cd8da2794443725496a2bb8523408662e4c429c74fc722,3
"['DYSTINCT', 'Bryan Mg']",c8344e30a68e8884b0e7a155d8e535645af62b8ee923fcd9dd343a218a325890,2
"['Ricky Martin', 'Wisin', 'Yandel']",c99897f923bd37dec6f0857d97e4fb2bcfc791fd98f59c0a747e1538cabdaefc,3
"['KHEA', 'Bad Bunny', 'Duki', 'Cazzu']",91c0d68d44360dc3e013b57f571e52e663d9b629716cdfc0ecd1608c81b968cc,4
"['Def Tech', 'DJ 2High']",d9eb7213914cae1aeb0844722379aadcc86db35e6dd640296015eaacdabe5869,2
"['Branco', 'Artigeardit']",b03315c7a585d8cb153b3e181eba3af3bd527376afa4e100815321fca8b89d6d,2
"['Kurdo', 'Majoe']",35ddf1af561f1eba774f2ad6d5abd00329a423c6576d2bfdf2170237273c6e8a,2
"['GAULOIS', 'Ninho']",ba278adc6eb5746b67a44e6b5b3f79958d2985eeeef3614f65369ea9de78a7a7,2
"['sangiovanni', 'Aitana']",03aa8db65b9ff5d24294a5ef86447b42826175132121a11e5ffb64242820f1fc,2
"['Ali B', 'Glen Faria']",9161f57b07129f9311ebc286ec0ca74f2370055315573f0e61b106511cd8e595,2
"['Arcangel', 'Sech']",b07dc1a81c3ebe9d966a4abc3f939ba7a79611ceb6e6c5eab6f9f9b5694ff288,2
"['LFERDA', 'Witness', 'kouz1']",de126d70ca5dc63b2fa2e572e000d6cbda2f8b3fc99f1f85eb8120f4bbcabb67,3
"['Jazzu', 'Jovani']",dfe308e62acf5c962a700161217d58ef79130f50ca065758bff442650482a32a,2
"['Anirudh Ravichander', 'Inno Genga']",45114da4e3372c1ce660e618167ea6331111b15096d9cb8e498d8748e9b4094e,2
"['Young Fly', 'DESH']",327f35a5d7b5ead48d476532beb00c21d005a010d840cd9c28a39630a62ce365,2
"['Peppe Soks', 'Janax']",3e2f32a06f5485ee5d538139dc42dca2830f185a14edc5f319ac1ae2ddc92af5,2
"['Tungevaag', 'Sick Individuals', 'MARF']",83e917ad7137af5e0ebe86410c3241f7a57e80de4086cff76a425e9c08710b93,3
"['Farruko', 'Daddy Yankee', 'Akon', 'Sean Paul']",5ea3c3f39189a7de1ffe16c59f3824088791d052cdb95f1efaccdd1cd2d85243,4
"['Greeicy', 'Alejandro Sanz']",ceb0157de1a98fcc286399b8380abb6740c2bdf9da32fa0c5730eb573a99f006,2
"['Matheus & Kauan', 'Anitta']",c2416c50606dd447b36c60d94d4f2e2d123e4c8e50932d7a09186145d0879f19,2
"['Poshlaya Molly', 'HOFMANNITA']",7c6d6a7373503876f57c0a76531c902477c5211ab4b2da47b789f413a3f6808b,2
"['Lyly', 'Magazine']",db740ecf0b5aad19ad87b78e0bf851aadc5da9a4252dd96f46bea3f007aca6f0,2
"['Snelle', 'Raw Roets']",f10525940cfd392a0703b9c5b1af2afd259a8d0da0d29b255b2f08275bd8dfda,2
"['J Balvin', 'Sech']",14383f349d6d160a78fcffd9b3f6f5d93705a360cac64ae1e9e6251196570677,2
"['Cheat Codes', 'Kiiara']",8c8d96779b8f2cfc76d9b7357bc876ec88601a957015219e2c10955712bc147e,2
"['Marko Glass', 'Bvcovia', 'Petre Stefan']",8374df1299dd3709022a873ad0057825deda8e54cb66ecb6a5425920b0124830,3
"['Tropkillaz', 'Major Lazer', 'MC Kevinho', 'Busy Signal']",f146e6c61f12f325c57d24f8191ce1d52bee744c74669f5ab21ca9d1e033fe22,4
"['Tinie Tempah', 'John Martin']",c661b6345e6e2ac9ced5cc0f01d5c76b3747634bf6650b5ada64c996569795f2,2
"['Enrique Iglesias', 'Sean Paul', 'Matt Terry']",f2fae20f1946e72eb508cd67167031dd27894b5d2f81d6f5e27389d982a5d4a4,3
"['Loud Luxury', ""Nikki's Wives""]",0c96168958c031148b32e370b1e052c80502c73ee5e7f1b8d552ccde358fd1bc,2
"['Nicky Jam', 'Ozuna', 'Bad Bunny']",b807ea54fbf32daca69ac6fe1690f39a33164c1ccca65adb463d98645fb37bea,3
"['Marcianeke', 'Crismj']",b8c750e93fb1338c296f606caab85c26ededbcc1e6aeb67720ef0f4ed609faa0,2
"['Deemz', 'Bedoes 2115', 'PlanBe']",14ead5893f9f1476ce2177315f600e346415d73d83bd78403fcd73fd39e9668a,3
"['Becky G', 'Paulo Londra']",edcec8458b5714892a96d7f68f645175a67cd21ce37b78418838b6055d39eb5c,2
"['Joey Christ', 'Birnir']",02e08fbf48b743ac0b7714f7c07a6b16dacd9defe05b47aef0d424353a53c8b0,2
"['Jackson Wang', 'Internet Money']",1e10f483f4f9f616185e1b95dba37ea0c4abffe9a2d61e09b0c2e053b38e0d8a,2
"['Brytiago', 'Daddy Yankee', 'Ozuna', 'Darell', 'Anuel AA']",b1f5b9ec6aaf2ae5786d79332c3e282c70b702a7ca49e297ec437d177e34b22f,5
"['Fabrizio Moro', 'Ultimo']",0197a2ddb411ab65ce5f7a8264c22786ac79f7b25ec07200fdac6dfb20915d1f,2
"['Sinsinati', 'Álvaro De Luna']",37186da5f62c01fd7027617b600426aef0d2155f3cae3531a159491969547fe2,2
"['Dudu Aharon', 'Eden Meiri']",e07c98dc8f3116bc58e0bb53f06d46e8b49c9c35283b9ad77641b4faad275e9f,2
"['Lefa', 'Lomepal']",074729e1d4bf32d57c92211dc36559c5b1f91b23ad0ca3a79fcbe9db5094b615,2
"['Luciano', 'Aitch', 'BIA']",d861fc6ce043d4121d6c63fe948eb7b8543f7acce2f3543b2cf81ed229ade13b,3
"['Lenny', 'Marpo']",8208da71900cb317c2d8dbec1794c0986363f91014293927d34d1bd9d84dbe82,2
"['DPR LIVE', 'Crush', 'Eaj']",ec176288a0bef10efa34803d7536864d90888815770ed1eaf7f554efc7a5a688,3
"['Tajul', 'Wany Hasrita']",de30c734a5bc61ac8d930535378fa4dbc010be7b357df298fc2515b8d83bb640,2
"['Torino', 'Pashata']",2fbfa532f5202f2187e5ef9e6b784f30f01942c8700ca291efd09400187b5611,2
"['Hassan El Shafei', 'Nancy Ajram', 'Marwan Pablo']",e14e72832191d0f591b6d571876196729b346afc6434a43e9df873985ffd73ad,3
"['88rising', 'Joji', 'Rich Brian', 'Higher Brothers', 'AUGUST 08']",f1d8d08973e285bf692ecb9dd80a08a8c28fffa446a0786abf3494863adee594,5
"['Galin', 'Lidia', 'Dessita', 'SIMONA', 'Adam', 'Costi']",63d25b545b08efd89bff2ee09396dbbd407a105456ff82efa7ef37be86bfac91,6
"['RedStar', 'JenJoon']",57a5a02a5ed4950751d721716ad16aa1ea5b4b277ae80414b4b05720a6f8bd52,2
"['Jidenna', 'Kendrick Lamar']",40e1c29ac1ee1c496f410e2c1ef355dd69df1ffe183066c9c37f537006fd23f7,2
"['F.HERO', 'YOUNGOHM', 'P-Hot', 'FYMME']",b42a42495714e057a223fe47833d95ae6af796e485309a3de3f064ae2b171e41,4
"['Leon Somov', 'Monika Linkyte']",26a74ca8389fe19d54d604c2276964b9d2b5fa1615a83061a0e62937da013f92,2
"['RACK', 'Oge']",4f8c1e959878d8e0ac7ec6bd73ec25687514c03f87594b2ff65f02f633de3cbb,2
"['Sech', 'Duboski', 'Yemil']",2d2f25ca81271422b906e05d88fc99355f6514792dc50a9ed434451c42243cb7,3
"['Karan Aujla', 'Ikky']",c29177f155fbd505a4f773b11ffffac1dbd91c01908c7a10f2334d08eba269cb,2
"['Paul de Munnik', 'MEAU']",8ed11978bb0d07336121f13b67a21f738647524aaaecb5dd92266399fd355604,2
"['GIMS', 'Niska']",915412ad8d9eb16ec48b91c8afabd83a729d69fb61f5c6a51a2d4efdc9cacb57,2
"['Bitamina', 'Dawid Podsiadło']",112b02be98b26253040ceef14d46ebd9abcb18727028c146bf371de2c40d8ec6,2
"['Tiësto', 'Stevie Appleton']",025baf12bfc25b59d35ea9d3c90993292dc40d35eab73f1a6cb9599bf8a2dc62,2
"['Blessd', 'Ryan Castro']",44b4417c6eb19b8ddb5d5c86fc99307cb14f14594046e6f5ac08d144ac1f774a,2
"['KSI', 'S-X', 'Lil Baby', 'Rick Ross']",e29a0e68f0f0eb2e2e353b609ef4ae1a8fd9f82b1c2beb3637340e5aedf07b5b,4
"['Agam Buhbut', 'הפשוטע']",2a6043ffd53606d2440bd576cc754bd6ed15d4344c0047aea1aecd0638cb24d9,2
"['SPINALL', 'Fireboy DML']",93e4ad64d323f8a6dbbcff5831d6e21e9f8d52e9b816644de9229c0b0498fcbb,2
"['Gettomasa', 'Van Hegen']",e801989373f2d3902345302e0742927df98b9ee8bb7928ee728bf409e5d9805d,2
"['Khalid', 'Empress Of']",264d13130b2eab02da21e1c8f940e8a9beacac68ae290943f31e21f0bfd1b1a1,2
"['Alex Luna', 'DAAZ']",906731455ba956bb57a2f7cad09b4b59706330926dc809818172e971d846ef1f,2
"['Kelmitt', 'Lary Over', 'Farruko']",5720673b858bf87144f341d00b3ea094bd792727ffd1a304a7e0068edf9f9111,3
"['RAVA', 'Killa Fonic']",626d17a099f88c71f5b4417aba9439676bea9c715f1edcb3df611da41434a1a5,2
"['DENNIS', 'Mc Livinho']",cd85aeaa0ec3b8656a37281a2fcf41a103c70a81cc3423678af2b05aa723ada5,2
"['Rvfv', 'Morad', 'Pablo Mas']",fe938e5e59c536365bd57a57c7c9872a0c2bafe0040f1b1c55a57f17cc7bbca2,3
"['VM Holdet', 'Herrelandsholdet', 'Landsholdet']",e8e6cc20c06abb93de329fb95e9da2edb46ceb1ebd6eae66a3aec72f491786b3,3
"['Dzsúdló', 'Azahriah']",7119f319ffcc61b0a527939c8c57a0cfbdf1d4e40ea4de26c7b846fc0aad44c4,2
"['Mallrat', 'Basenji']",23616f01ec8f3ed6006f6f7425ff2f1e3931ff7ef472d9823d0ee1cd82d32ed1,2
"['MYA', 'Emilia']",1c307b034ae6df913b6ba72c21bb7a9006d5ba6c4bd3a327f1a28b732ffdffeb,2
"['Lady Du', 'DBN Gogo', 'Mr JazziQ', 'Seekay', 'Busta 929']",271cda66de1d683c7d3d4e49e07e19a58bf774574fde0884d2d6f9567c1055c9,5
"['Børnemusik Dyrene', 'Børne Musen', 'Børnesange Aben']",1fddd7a7ee5ee84c8159a14a50ce8587ccf8c0780319cc6077a1f627c4c55066,3
"['Zinoleesky', 'Omah Lay']",3f60e5951c91d27a4dec0f60582b34afedef9865f14b4e4b6196d71b54474ed6,2
"['Riton', 'RAYE']",e39ece4b068097b370e96995eec0a4850a7e72cf775614189ae1e1ae025fb445,2
"['Hoàng Dũng', 'GDucky']",4d721a3cc9f0a0d233e33c3ea710c8ba2fd2a3e61ab8f27f433d93eac26ef7b8,2
"['9umba', 'TOSS', 'Mdoovar', 'Sir Trill', 'Sino Msolo', 'Lady Du', 'Young Stunna', 'Slade']",bbab7918365c53088604e116e7d382f77ed67cf537dbbb5d57826a51ed91c117,8
"['El Barto', 'El Jordan 23', 'Standly', 'Drakomafia', 'Gabo El Chamaquito']",fccea839eb0d006b47fb39b691451877f1dea8451b8ab8a5026b78aa4c1ecf04,5
"['Demarco Flamenco', 'Maki']",76e26e14c8f36a36f52537f70bc8a0d274d410abdf92d3004f6d56e781e06c70,2
"['屁孩 Ryan', '水水Mizu98']",7c3d3590d04fb3879756850bed6c94c034387add4e6691b896922e2a9a9c45ac,2
"['Sofi Tukker', 'Gorgon City']",97608321b64d5a6e66135f61452f4a235883635c65a780c81de0203bc007af9a,2
"['Limoblaze', 'Lecrae', 'Happi']",cb0ad112782f266f8a895aacf0ec5ccba1b366a707e6ebbc1f24c5cda77a6969,3
"['Ali B', 'Diggy Dex']",e62a61de9be9ebb2f1ace90657df2de84d505138669a52f062dd1af057badc37,2
"['Ed Sheeran', 'Ultimo']",616eba9ec5d6e7ed18873e7d8dac6aa311478f9b68bfa5cbce6a14a2b0144818,2
"['Alina Eremia', 'Mario Fresh']",7fc24db9e16c913172cefa2f65f1e6556ad278d83ec4ecc667be42f428c071be,2
"['Favst', 'Gibbs', 'Kukon']",06d8b94d0ef789e3de1c05b73de763e404eff49a0afb0ca713b446ab73609214,3
"['Natti Natasha', 'Maria Becerra']",65d6beec15b99ab996dd6f835018660f105b3c03dbdb1c268391a0e31a38d074,2
"['Josman', 'Sofiane Pamart']",c9999ecf8fe2ae5aa5fac413a45109b8d0a83d5e907b2b0c44d3286e64f6dde2,2
"['ZENTYARB', 'Saran']",55b0a1ad7be4ad52a82631f4bf3565374071dd115fb3c8717d67a4052e96f255,2
"['Khalil Fong', 'Jane Zhang']",d798db6c6a4c4129afec2e098ccb48ece213e2d0e7627804c3af131ed164fa21,2
"['Chimbala', 'Chucky73', 'Fetti031']",82dd187b529a5d3162cdf4129a09c01aca487faacbe4304147d504f455578614,3
['Georgia Box'],3e80799a90be40a8daf288242c53c2650c10c42587576b7e515fcc4e126f7281,1
"['SZK', 'Króli']",d3e9a6854de3c0d18d74b5591e40c749020dbe9d86f373e90f80c01237fec334,2
"['Mundo Segundo', 'Sam The Kid', 'Zacky Man']",9e4891f459fa2efef87475943f46511ad0901c8311981fce0bd90a1abf1a76d4,3
"['YNY Sebi', 'Niku X Aron']",a362a0a865063d00b1151955ac0884afb6dbe11812ab7c7c364a0f03f80b5d81,2
"['Dilsinho', 'Luísa Sonza', 'Malibu']",625623db43a14a492dd58ad64f5af238ca5bf1d56263f6f6fe447063c6fb1f72,3
"['Lange Frans & Baas B', 'Lange Frans', 'Baas B']",25bcb57f25cde49794fce9d2ae8cbdebca0907717891637a01cd8d121fef7dff,3
"['Ptazeta', 'Juacko']",5b6a6e53ad6f436c3e1caae08a2c15ce4a159c05be787fd634f21ca9f6708146,2
"['Dub Sharma', 'DIVINE']",2056cd5851c23f287ea88f3719f6a2064c5ef6ae62f4d887514dfeaf5a82b893,2
"['Trouze', 'El Jova']",60c183e30cd71d62c5a1ba51d78e19427082cbbd28c7f05855f7c3d142caf307,2
"['Delia', 'Nane']",e09a7cdbab917195711923ed7162a1db720981adac2d6dce9f13f1af13f669bf,2
"['Maiara & Maraisa', 'Zé Neto & Cristiano']",7d36af171af307d9cd249fddcf1acf9933976acf6ba24c5f6244350d54837345,2
"['Wiatr', 'Sobel', 'be vis']",fd39b26edbf2de3e4db1bf08b325ded091e3d0775d748a498ef05a4ccdd8afd2,3
"['Kat Deluna', 'Jeremih']",5db50f367916768bb807771f4d3b3745b0fcd73fbe67967855fb04b4aa1048d5,2
"['FLEMMING', 'Ronnie Flex']",de9bfe3a36c156baba79fa838b553bdbcd67336a3aa797625727bb1e6c966cc4,2
"['Scally Milano', 'uglystephan']",f71114d6cbf3af2202b5fb4e867f013ddf443ffee320e810a4be151e92fc979a,2
['Abe Parker'],2046e578bbae5eb7eabc9e40b1bbb691b3661cbcee0bfd1e8c85dbd8259effc5,1
"['Cartel De Santa', 'Millonario']",227a80cc54644caccd4fc7884efbfc60c580cfb6d008361b9058ee4167427c14,2
"['Plan B', 'Natti Natasha', 'Daddy Yankee', 'R.K.M & Ken-Y', 'Arcangel']",0f03e2d67f55fded6aadd322a1980e1d2fe3010d5a8cd66fa79cd26238d17edb,5
"['Deorro', 'DyCy', 'Adrian Delgado']",ea674cc62ca9ab1bacafbf0d78e7b940dc2b276ae55d8aa020c7cd014fa2a6dc,3
"['Djämes Braun', 'Barbara Moleko']",5637a90589c2c38480474a6ea3abdd602e3118b8654eec0ce972e62df78fbdee,2
"['Yaro', 'Ninho']",2967450d1731bc7b9c946919a63528deeb673673f51b5769ed648e62c1e4aa34,2
['Delil'],42ffe4aabd8cfc4f2eebed4e5a97bd193961f86280eba8325cfb2881fb03daf9,1
"['Tobtok', 'River']",34ec017af579f82a5a825ee472c86c5c1434a48c3a3dc9382ddcaf545d997253,2
"['Lil Zey', 'Kozmos']",fafcfb6fdd9c427ecea032b24b36aad432a86f3bada6f24ef46485ec72ec88fc,2
"['Mida', 'LAX']",b8d7739f1d88bf371bf345c060ab13f7d633b91ca6db32678728804d6ac1f339,2
"['Dimitri Vegas & Like Mike', 'Regard', 'Dimitri Vegas']",f2a9eb331f3f6efea936f16b791c26d6edde054475b045fc8473117d9d67ee1c,3
"['Zen-G', 'Ati242']",1e67bf22da7a71bc9b886edfc622bcaddb7144659cbfceea25a997f7d627335f,2
"['Fatboy Slim', 'Riva Starr', 'Beardyman']",87bfd59a2fceb8398d5f43dcd971f3a3af603f7531db5155ca3d1f180023366b,3
"['Wisin', 'Jhayco', 'Anuel AA', 'Los Legendarios', 'Myke Towers']",2015d10a2b0d9993a2fd6f4805f35e061f4bf0bf07a1454259bf4b2a21f29077,5
"['Ty Dolla $ign', 'Post Malone']",4cf35b4eebaeb7874cbaeb66047614e89148a3b18c8c6d25f08c29a945387151,2
"['Calibre 50', 'El Komander']",f8fa5154397419757c631d818f2e90148d7672c8d7153ca574a1f8107520ff95,2
['Niko Falero'],d879a0d585fefff4fcb795722f369144716f80b4c2e2d1ab889931f5de662cf4,1
"['Dalex', 'Sech']",4423583cc44a19c7d5f48db5466e4d6fd3a032ce2abfbed4cad875c7c51801db,2
"['ReTo', 'Wroobel']",6aa8f0b700ad7444301be165b6dd0335bf054dcacd6377fdbe41ede03611e441,2
"['Tiiwtiiw', 'Cheb Djalil']",26ee6a252636ea35608ebb0be37138d629543df0bc43135c0a64b8db310557d1,2
"['Adam Mišík', 'Sergei Barracuda']",ad6fe56ae949dc93cb29cac6f4b46ccf0e11f014c42311c19a985cbaea3a9499,2
"['Raps On The Run', 'Dani Gambino', 'Dj The Boy']",41ce4a281d3d8b150364c123d06c96111ce32301a9dc693293507521ba5f52cf,3
"['T3R Elemento', 'Gerardo Ortiz']",789cf13a05a44b4188d325307c0d773ba8fecbca3243f07d39be050200f6432d,2
"['Showtek', 'Justin Prime']",c84987ca1b4512d670870794807ace3c836301ded55a940ebd81b8a52a64ce32,2
"['Basty Corvalan', 'Jere Klein']",87c999404e4bfebff5b14dc0d81bb173f590f8fb8117579929f98d7553821d9f,2
"['Silva', 'Anitta']",74285c1d88f02dcf7bbea7f6841b61c946082b0501521346ebabfc2a239782ad,2
"['Brädi', 'PistePiste']",8d6ca57ec6466d1c1e4d8e55649111fbe4e4f7887087a89bcbfd6166b56c1722,2
"['Wanitwa Mos', 'Master KG', 'Lowsheen', 'Nkosazana Daughter']",aadf4064ee021220e50c262f01abaf1b127b50395b0250adc274166b41147e04,4
"['Skrillex', 'Kendrick Lamar']",2e19d5595884e5e61935c47abe5ad8ccdbef61e7ba7b208bc38b1b2e4fdabdc3,2
"['V:RGO', 'Shizo']",3ecd6e2ca0046d7d1aed2c6e893eacb038ee331056e96c51af5b2179e924bd0d,2
"['Yellow Claw', 'Jonna Fraser', 'Moksi']",8525bb8190752b69b2bc56ea3e5b0b5b0efdabf71428244c9c2c1c7492499c0f,3
"['Tiwa Savage', 'Asake']",323c35fa6ad918d6205a682e21907ae25bc88bb1de11f2893573026c2e41864c,2
"['01099', 'Gustav']",3b802e413bb83272720e852cdf1eafc1ccafcb50a05fd81a126caad1306d27ba,2
"['Felipe Muñiz', 'Marc Anthony']",9eafdc929def6c55b70f298549c77a2454b3c4578861193a5105ab68f6f30094,2
"['Hamza', 'Damso']",40e89adbdf287abeb81c81676e77212ff06593cf06e15828f94574d529712f81,2
"['Moby', 'Damien Jurado', 'Sebastien']",a60bcf7a47fbee084c9d9049d2b9862e8b61464117896019121097477d1a237b,3
"['Fernando & Sorocaba', 'Tarcísio do Acordeon']",d6e2ad8de69b547859ff6e9d1d6af9d0d29909d425ece46c36d1f11f480f8e68,2
"['Stephanie Beatriz', 'Olga Merediz', 'Encanto - Cast']",534e820a0de781dd56b886d81f962d85dc80b8795ef56e8e407c787093b7fdb5,3
"['K-Fly', 'McN']",7a1b692efe5964b413ff39763da3a309dd9c95fdb0da1b44ca11898196421268,2
"['Jessie Ware', 'Alexander Adair']",cd9caa2e5597f52672537422eda1e487400700ace7b4417efc0f8e5935cd76a9,2
"['Sofía Reyes', 'Rita Ora', 'Anitta']",8b291768bee50fce8d3fda62a7f3230b94fc66c42800385933097e838964595d,3
"['Lunay', 'Ozuna', 'Anuel AA']",1ee6fa972a579ee07b2a7ff461f5921b0bd18e3403c34659e7c22a689953c1e1,3
"['Akim', 'Sech']",42e6e22a80aa4b2c4933bf74b248653bef36c33cea7ee350b90b68063ff64168,2
"['B.U.G. Mafia', 'AMI']",6486024640ca1ab985550e9dea5a6cbacfc56cfd7c8cf6ad74ca2f828594c74f,2
"['Sidhu Moose Wala', 'Sunny Malton', 'The Kidd']",11e2f908edca0240082554921d06d0fec3c06078be9222f833000a2043cd5cda,3
"['Helena Paparizou', 'Marseaux']",1191f8a7a94b974eadb9057fcb8a6ba41956b6a8f78c567375b8560908b6e2ad,2
"['HONNE', 'BEKA']",3588471a66337dc6e08e10428195fd70ef9e59898e718d9d2ae8a86bafa8930a,2
"['Jul', 'Ghetto Phénomène']",8e46d584bcd0245356147055be0e3ec5c98be7883e8e72f0d2774ef29eed00bb,2
"['Ufo361', 'Gzuz']",836f25260446d43acf42d2095b580f0807527059b4e0dcf0485daa99cf1ab229,2
"['Suzan & Freek', 'Snelle']",25dd788bfe1749780ab6c1b44b8886e02e602287b6a69f02025671cd653c1d13,2
"['Mon Laferte', 'Bunbury']",efdd5c196a443d037d32ceca0c55557d4b815fa4f0550878e095d80f64563f67,2
"['Lotfi Begi', 'Kollányi Zsuzsi', 'DR BRS']",ce5ba982806a2943be70a2f7ea959e86e0a357880751e869b9d5c549dff90eb9,3
"['Lucas & Steve', 'Alida']",59124f6d8bb39c2f1a0254fa088a22293d64450cf5743e50a919e64b4e6ef553,2
"['Bsw', 'Tankcsapda']",00634397de65069c65e1910565450079aff5656806399e40dc119747f5835de6,2
"['Young Stunners', 'Talha Anjum', 'Talhah Yunus']",8615c827c8baebf5609a9b47a903fa2751e167db6e4ec828242e01a50489490c,3
"['RAVA', 'Alduts Sherdley']",2ac53c5870108c19b6baa88a8f61f0e04af8349f7ff2338d007ec5f2cfc57d64,2
"['Harry Nach', 'Cris Mj', 'Pablo Chill-E', 'Polimá Westcoast', 'Aqua VS', 'Tom fomt']",b3944ad589d450ef556a0a80329f8def96339b63e1372b09ec0a5a54654bafc4,6
"['Marseaux', 'dPans', 'Geo RVSD']",88a84d18f2822e99068e030669aeb36ae552ad541f635b5c381de4ef78b12ad6,3
"['Bizarrap', 'Dillom']",6dac8a8bfd29241470c88469a8aeb07db772dec5c6deb77409b32de101881452,2
"['El Kid', 'Italian Somali', 'Tobe Love', 'El Zeta']",176ea9cddb45c3d2fe5cf3bffe0979494ec32ce826ac5a7635fb007078b086d2,4
"['Dimitri Vegas & Like Mike', 'Diplo', 'Kid Ink', 'Deb’s Daughter']",d66bf5d7141eed94dcbc535d5ad82c2490fb174f33f8871abf06831588f50642,4
"['Parov Stelar', 'Graham Candy']",256efefa747a1799e1d5ce44773977bd0e485ab80e507e4ad9eb284107f474e5,2
"['Young Jonn', 'Davido']",7bc2d2a44f679ef0469efe0d55ce6edb76f175b19cf533632a2efbcc0df09ca2,2
"['lIlBOI', 'GIRIBOY', 'BIG Naughty']",3095794f6c4185882aa1ebceaa9ee117969b99887f27b797c3af7f26cf246599,3
"['Pipe Bueno', 'Maluma']",8ec5ae0214976120fbcf4da85a3837295c0d232660736f60469159e49ebd69e6,2
"['Vishal-Shekhar', 'Vishal Dadlani', 'Payal Dev', 'Kishore Kumar']",0e9b500860255ab39298780da1e9629b158e9210aea14a1dd0d1298bdbd4ea0d,4
"['Markul', 'Платина']",012a3e30b145025a24cfc8bd8f1358da1875a3d4e02617f23a5b09d07e068db4,2
"['BCA', 'Jorkan', 'T.O.T']",9d67dcf946f435aa86a49559b1239f0f1bd48db6a2d35900f048830db817d929,3
"['Messiah', 'Tali']",b63ca27ba022226a417254ed30df14f17831a72a2bc74d15c4cd11618ca4d09a,2
"['Haze', 'Jhayco', 'Lunay']",4040517b7c63bcc9961d1449dc137ccc9b608171e41cdf21d6369d600079fb57,3
"['Medina', 'D1MA']",b026ababfaabca438f80bf74c167c9c244df2483cd101cc0e7fda9fa9ebb481e,2
"['SOYOU', 'Junggigo', 'lIlBOI']",e9ffb31b7dacc552f3d6a080d1f5e1ac4e967dbf743dc1d64f20c1aaef363b49,3
"['SwitchOTR', 'A1 x J1']",24e3e0e272461dcc7d89a609efdff29aa4669efa77cd896aa22d2a173de96cbf,2
"['Dj GM', 'Mc Lipi', 'Oldilla', 'Mc Piedro', 'MC Paulin da Capital', 'MC Lemos', 'Mc Lele JP', 'MC Ryan SP', 'Gabb MC', 'Mc Paiva ZS', 'Love Funk']",992ae97f0ecb792be786823b6f5fd737d5feeab7976dc59f5866bb7d786c6279,11
"['SZA', 'The Weeknd', 'Travis Scott', 'Game of Thrones']",004d519b6e86eea4f0439844f66eb99750d6ce2de26b5755b5ec1caa7a1d9ce2,4
"['Juan Magán', 'Boni & Kelly']",7ead0df2cf6880e78affbe2fb0d7e15ae8c6407abd2980ae4507934134316ecd,2
"['Mor', 'Avi Aburomi']",5c041f79236e30b5e1dbf75c86d01adc90bc2858fa5af4d255cee3293eb05b7d,2
"['Viktor Sheen', 'Yzomandias']",0c8820cd4a380f03edb389d4d4740e470ccb4b8669350611c48f3a48314b16a7,2
"['ercsé', 'GNOV', 'Popa']",8ba9dafe386aa2e882af13064934e661d90e16b0f33007cca09100df3303c3d0,3
"['Alok', 'Barbatuques', 'Foreign']",25a1f404f72aa4b7093240b6506d8438db96c1b0b1c79278ebbe1a1577868cd4,3
"['Baby Keem', 'Kendrick Lamar']",a3ede1faa45426e9d34ea25fb98fc68c4326ba73657a60298bb0446583a9733d,2
['Sunjae'],dfd02b3a5cb51ee88a35d41fe33f2e6c4a67f1e2c333f159dc6ab348511ea698,1
"['Deliric', 'Silent Strike']",506069b70dbfc4aff8c488ac4b516f9b24e98798541dc5d3832a7d0012941806,2
"['Txrbo', 'แพรวา']",53a3a5ba1ec16674f43b157f038f00a8537c440b125810d2ccc86158439a024b,2
"['J Balvin', 'Jowell & Randy', 'Nicky Jam', 'Wisin', 'Yandel', 'Ozuna']",ff78cec97f55d386630ea0d39fdd019152e086c9811ad5c84c477f59e857188b,6
"['Jay Chou', 'Gary Yang']",1b7e7348b38bf1bc6cac6bcd3e12ca5701497e9ba1b060c8f39dca4400132a50,2
"['Doli & Penn', 'Noa Kirel', 'Peled']",385ff2b1fcee5da30300bad897004e20950c55cd9622e5905a01200dcb994818,3
"['SNIK', 'Noizy']",37f5ae03c30e993ca7752ecde4565fa71f1eb044e3484815a7dd847a3cb80993,2
"['Mithoon', 'Arijit Singh']",7e8a2cb61a041091e8e1049b99fdf5b7116631f52cc73c0238164d83a9cfc568,2
"['Clemens', 'MAIA']",e388137d088c4cd1131ee0730b8c6619b004cb45a49b7b88d4bf287fc8ddd07e,2
"['Romeo Santos', 'Christian Nodal']",278f3c012d2872516a35f4f34b13f1a2929350492f8014da39c9c12171d1ba21,2
"['Kaliffa', 'Syster Sol']",37c78958fb95cd7dacea684f92323f3b25b098a84b9f78a99481391d00879f91,2
"['Bosx1ne', 'John Roa', 'Skusta Clee', 'Emcee Rhenn', 'Flow G', 'Bullet-D', 'Kent Mnl']",1bbb55f7a58f9660901f885d7c348ebf37fbdd77ea943eac0f707e4c69e97f36,7
"['LMEN PRALA', 'Curtis']",aee47a42a385863f8b7ecf2adec3dc54ab0529f0d8a2b649b0fefce3c6ba054c,2
