source_track_id,source_country,track_id,country_id
2SAqBLGA283SUiwJ3xOUVI,es,,9
2SAqBLGA283SUiwJ3xOUVI,fi,,13
2SAqBLGA283SUiwJ3xOUVI,fr,,19
2SAqBLGA283SUiwJ3xOUVI,gb,,4
2SAqBLGA283SUiwJ3xOUVI,gr,,42
2SAqBLGA283SUiwJ3xOUVI,hk,,38
2SAqBLGA283SUiwJ3xOUVI,hn,,58
2SAqBLGA283SUiwJ3xOUVI,hu,,31
2SAqBLGA283SUiwJ3xOUVI,ie,,16
2SAqBLGA283SUiwJ3xOUVI,il,,33
2SAqBLGA283SUiwJ3xOUVI,in,,50
2SAqBLGA283SUiwJ3xOUVI,is,,43
2SAqBLGA283SUiwJ3xOUVI,it,,15
2SAqBLGA283SUiwJ3xOUVI,lt,,46
2SAqBLGA283SUiwJ3xOUVI,lu,,48
2SAqBLGA283SUiwJ3xOUVI,lv,,41
2SAqBLGA283SUiwJ3xOUVI,ma,,70
2SAqBLGA283SUiwJ3xOUVI,my,,37
2SAqBLGA283SUiwJ3xOUVI,ni,,59
2SAqBLGA283SUiwJ3xOUVI,nl,,6
2SAqBLGA283SUiwJ3xOUVI,no,,7
2SAqBLGA283SUiwJ3xOUVI,nz,,27
2SAqBLGA283SUiwJ3xOUVI,pa,,53
2SAqBLGA283SUiwJ3xOUVI,ph,,36
2SAqBLGA283SUiwJ3xOUVI,pt,,28
2SAqBLGA283SUiwJ3xOUVI,ro,,54
2SAqBLGA283SUiwJ3xOUVI,ru,,71
2SAqBLGA283SUiwJ3xOUVI,sa,,67
2SAqBLGA283SUiwJ3xOUVI,se,,2
2SAqBLGA283SUiwJ3xOUVI,sg,,29
2SAqBLGA283SUiwJ3xOUVI,sk,,52
2SAqBLGA283SUiwJ3xOUVI,sv,,47
2SAqBLGA283SUiwJ3xOUVI,th,,63
2SAqBLGA283SUiwJ3xOUVI,tw,,35
2SAqBLGA283SUiwJ3xOUVI,ua,,72
2SAqBLGA283SUiwJ3xOUVI,us,,3
2SAqBLGA283SUiwJ3xOUVI,za,,56
2SBr3MK1sdMs8IxdRcN6qz,ae,,65
2SBr3MK1sdMs8IxdRcN6qz,at,,24
2SBr3MK1sdMs8IxdRcN6qz,be,,11
2SBr3MK1sdMs8IxdRcN6qz,ca,,12
2SBr3MK1sdMs8IxdRcN6qz,ch,,17
2SBr3MK1sdMs8IxdRcN6qz,cy,,64
2SBr3MK1sdMs8IxdRcN6qz,de,,8
2SBr3MK1sdMs8IxdRcN6qz,dk,,10
2SBr3MK1sdMs8IxdRcN6qz,ee,,39
2SBr3MK1sdMs8IxdRcN6qz,gb,,4
2SBr3MK1sdMs8IxdRcN6qz,gr,,42
2SBr3MK1sdMs8IxdRcN6qz,hu,,31
2SBr3MK1sdMs8IxdRcN6qz,ie,,16
2SBr3MK1sdMs8IxdRcN6qz,lt,,46
2SBr3MK1sdMs8IxdRcN6qz,lu,,48
2SBr3MK1sdMs8IxdRcN6qz,lv,,41
2SBr3MK1sdMs8IxdRcN6qz,mt,,61
2SBr3MK1sdMs8IxdRcN6qz,nl,,6
2SBr3MK1sdMs8IxdRcN6qz,no,,7
2SBr3MK1sdMs8IxdRcN6qz,pl,,20
2SBr3MK1sdMs8IxdRcN6qz,sk,,52
2SECUGFCU9r4HCSgYRHaIx,cl,,25
2SFiD6CyqpEu4xC2pO4z1C,se,,2
2SGltWNsdjCjyf6eh3iM0g,tr,,34
2SJAhpAZZLKYIWWu7S2idS,jp,,22
2SKPiwZWTOy8VL6EVRQiq0,mt,,61
2SL6oP2YAEQbqsrkOzRGO4,ae,,65
2SL6oP2YAEQbqsrkOzRGO4,at,,24
2SL6oP2YAEQbqsrkOzRGO4,au,,5
2SL6oP2YAEQbqsrkOzRGO4,be,,11
2SL6oP2YAEQbqsrkOzRGO4,bg,,62
2SL6oP2YAEQbqsrkOzRGO4,ca,,12
2SL6oP2YAEQbqsrkOzRGO4,ch,,17
2SL6oP2YAEQbqsrkOzRGO4,cr,,32
2SL6oP2YAEQbqsrkOzRGO4,cy,,64
2SL6oP2YAEQbqsrkOzRGO4,cz,,21
2SL6oP2YAEQbqsrkOzRGO4,de,,8
2SL6oP2YAEQbqsrkOzRGO4,dk,,10
2SL6oP2YAEQbqsrkOzRGO4,ee,,39
2SL6oP2YAEQbqsrkOzRGO4,eg,,68
2SL6oP2YAEQbqsrkOzRGO4,fi,,13
2SL6oP2YAEQbqsrkOzRGO4,gb,,4
2SL6oP2YAEQbqsrkOzRGO4,gr,,42
2SL6oP2YAEQbqsrkOzRGO4,hk,,38
2SL6oP2YAEQbqsrkOzRGO4,hu,,31
2SL6oP2YAEQbqsrkOzRGO4,id,,44
2SL6oP2YAEQbqsrkOzRGO4,ie,,16
2SL6oP2YAEQbqsrkOzRGO4,il,,33
2SL6oP2YAEQbqsrkOzRGO4,is,,43
2SL6oP2YAEQbqsrkOzRGO4,it,,15
2SL6oP2YAEQbqsrkOzRGO4,lt,,46
2SL6oP2YAEQbqsrkOzRGO4,lu,,48
2SL6oP2YAEQbqsrkOzRGO4,lv,,41
2SL6oP2YAEQbqsrkOzRGO4,mt,,61
2SL6oP2YAEQbqsrkOzRGO4,my,,37
2SL6oP2YAEQbqsrkOzRGO4,nl,,6
2SL6oP2YAEQbqsrkOzRGO4,no,,7
2SL6oP2YAEQbqsrkOzRGO4,nz,,27
2SL6oP2YAEQbqsrkOzRGO4,pl,,20
2SL6oP2YAEQbqsrkOzRGO4,pt,,28
2SL6oP2YAEQbqsrkOzRGO4,ro,,54
2SL6oP2YAEQbqsrkOzRGO4,sa,,67
2SL6oP2YAEQbqsrkOzRGO4,se,,2
2SL6oP2YAEQbqsrkOzRGO4,sg,,29
2SL6oP2YAEQbqsrkOzRGO4,sk,,52
2SL6oP2YAEQbqsrkOzRGO4,tr,,34
2SL6oP2YAEQbqsrkOzRGO4,tw,,35
2SL6oP2YAEQbqsrkOzRGO4,us,,3
2SLn2MQzKGwCJXFF6Gntg7,dk,,10
2SLwbpExuoBDZBpjfefCtV,ae,,65
2SLwbpExuoBDZBpjfefCtV,ca,,12
2SLwbpExuoBDZBpjfefCtV,eg,,68
2SLwbpExuoBDZBpjfefCtV,hk,,38
2SLwbpExuoBDZBpjfefCtV,kr,,69
2SLwbpExuoBDZBpjfefCtV,my,,37
2SLwbpExuoBDZBpjfefCtV,sa,,67
2SLwbpExuoBDZBpjfefCtV,sg,,29
2SLwbpExuoBDZBpjfefCtV,th,,63
2SLwbpExuoBDZBpjfefCtV,us,,3
2SLwbpExuoBDZBpjfefCtV,vn,,51
2SLwbpExuoBDZBpjfefCtV,za,,56
2SMO9OW1G7dojLjZjoKVFD,fr,,19
2SMq0lOqCTHayWa9juoI0d,kr,,69
2SNKXQu2g74AKu6zYFOL0j,at,,24
2SSCtasL6H9ckzCJAlBcgW,fr,,19
2SZugFCZTiDEZX7FEqGvwn,fr,,19
2SZy40PLDk3vFucXUGFCFA,at,,24
2SZy40PLDk3vFucXUGFCFA,au,,5
2SZy40PLDk3vFucXUGFCFA,be,,11
2SZy40PLDk3vFucXUGFCFA,bg,,62
2SZy40PLDk3vFucXUGFCFA,bo,,57
2SZy40PLDk3vFucXUGFCFA,ca,,12
2SZy40PLDk3vFucXUGFCFA,ch,,17
2SZy40PLDk3vFucXUGFCFA,co,,26
2SZy40PLDk3vFucXUGFCFA,cr,,32
2SZy40PLDk3vFucXUGFCFA,cy,,64
2SZy40PLDk3vFucXUGFCFA,cz,,21
2SZy40PLDk3vFucXUGFCFA,de,,8
2SZy40PLDk3vFucXUGFCFA,dk,,10
2SZy40PLDk3vFucXUGFCFA,do,,60
2SZy40PLDk3vFucXUGFCFA,ec,,40
2SZy40PLDk3vFucXUGFCFA,ee,,39
2SZy40PLDk3vFucXUGFCFA,es,,9
2SZy40PLDk3vFucXUGFCFA,fi,,13
2SZy40PLDk3vFucXUGFCFA,fr,,19
2SZy40PLDk3vFucXUGFCFA,gb,,4
2SZy40PLDk3vFucXUGFCFA,gr,,42
2SZy40PLDk3vFucXUGFCFA,gt,,45
2SZy40PLDk3vFucXUGFCFA,hk,,38
2SZy40PLDk3vFucXUGFCFA,hn,,58
2SZy40PLDk3vFucXUGFCFA,hu,,31
2SZy40PLDk3vFucXUGFCFA,id,,44
2SZy40PLDk3vFucXUGFCFA,ie,,16
2SZy40PLDk3vFucXUGFCFA,is,,43
2SZy40PLDk3vFucXUGFCFA,it,,15
2SZy40PLDk3vFucXUGFCFA,lt,,46
2SZy40PLDk3vFucXUGFCFA,lu,,48
2SZy40PLDk3vFucXUGFCFA,lv,,41
2SZy40PLDk3vFucXUGFCFA,mt,,61
2SZy40PLDk3vFucXUGFCFA,my,,37
2SZy40PLDk3vFucXUGFCFA,nl,,6
2SZy40PLDk3vFucXUGFCFA,no,,7
2SZy40PLDk3vFucXUGFCFA,nz,,27
2SZy40PLDk3vFucXUGFCFA,pa,,53
2SZy40PLDk3vFucXUGFCFA,ph,,36
2SZy40PLDk3vFucXUGFCFA,pl,,20
2SZy40PLDk3vFucXUGFCFA,pt,,28
2SZy40PLDk3vFucXUGFCFA,se,,2
2SZy40PLDk3vFucXUGFCFA,sg,,29
2SZy40PLDk3vFucXUGFCFA,sk,,52
2SZy40PLDk3vFucXUGFCFA,tr,,34
2SZy40PLDk3vFucXUGFCFA,tw,,35
2SZy40PLDk3vFucXUGFCFA,us,,3
2SZy40PLDk3vFucXUGFCFA,uy,,49
2Sd6kW3eOWZBe86hIA8YNm,ng,,66
2SewBThepvNfjZ6fyBhGYT,th,,63
2SiAcexM2p1yX6joESbehd,es,,9
2SiAcexM2p1yX6joESbehd,fr,,19
2SiAcexM2p1yX6joESbehd,it,,15
2SiAcexM2p1yX6joESbehd,lu,,48
2SiAcexM2p1yX6joESbehd,uy,,49
2Sl7fzwEY5gPwu1YCLgClr,eg,,68
2Sla5cgNpVoRcckYjaAMKP,pa,,53
2Sla5cgNpVoRcckYjaAMKP,pt,,28
2Sn1bb7wGN1ZQFMpgkb0Y6,no,,7
2SqQy3MDPqRIeMXmXFuN87,se,,2
2SsaxxtqBdweyrZew2O6Ej,cy,,64
2SsaxxtqBdweyrZew2O6Ej,gr,,42
2SwQShWjZsxoGviEyaEMOX,cy,,64
2SwQShWjZsxoGviEyaEMOX,de,,8
2SwQShWjZsxoGviEyaEMOX,tr,,34
2T3jgoAMbBXiMMD8pSc6QL,ch,,17
2T3jgoAMbBXiMMD8pSc6QL,ee,,39
2T3jgoAMbBXiMMD8pSc6QL,fi,,13
2T3jgoAMbBXiMMD8pSc6QL,ie,,16
2T6NIHrMFloCaF8mSHUt0V,no,,7
2T6Z4172Bez0AI0tZgDqsU,co,,26
2T7YFzXIZZcfv98uDY8U9T,au,,5
2T7YFzXIZZcfv98uDY8U9T,nz,,27
2TDyyEBasw10wu5Uh94bR1,ar,,23
2TDyyEBasw10wu5Uh94bR1,bo,,57
2TDyyEBasw10wu5Uh94bR1,cl,,25
2TDyyEBasw10wu5Uh94bR1,co,,26
2TDyyEBasw10wu5Uh94bR1,cr,,32
2TDyyEBasw10wu5Uh94bR1,do,,60
2TDyyEBasw10wu5Uh94bR1,ec,,40
2TDyyEBasw10wu5Uh94bR1,es,,9
2TDyyEBasw10wu5Uh94bR1,gt,,45
2TDyyEBasw10wu5Uh94bR1,hn,,58
2TDyyEBasw10wu5Uh94bR1,mx,,14
2TDyyEBasw10wu5Uh94bR1,ni,,59
2TDyyEBasw10wu5Uh94bR1,pa,,53
2TDyyEBasw10wu5Uh94bR1,pe,,30
2TDyyEBasw10wu5Uh94bR1,py,,55
2TDyyEBasw10wu5Uh94bR1,sv,,47
2TDyyEBasw10wu5Uh94bR1,uy,,49
2TE4xW3ImvpltVU0cPcKUn,ae,,65
2TE4xW3ImvpltVU0cPcKUn,at,,24
2TE4xW3ImvpltVU0cPcKUn,au,,5
2TE4xW3ImvpltVU0cPcKUn,be,,11
2TE4xW3ImvpltVU0cPcKUn,ca,,12
2TE4xW3ImvpltVU0cPcKUn,ch,,17
2TE4xW3ImvpltVU0cPcKUn,cy,,64
2TE4xW3ImvpltVU0cPcKUn,cz,,21
2TE4xW3ImvpltVU0cPcKUn,de,,8
2TE4xW3ImvpltVU0cPcKUn,dk,,10
2TE4xW3ImvpltVU0cPcKUn,ee,,39
2TE4xW3ImvpltVU0cPcKUn,gb,,4
2TE4xW3ImvpltVU0cPcKUn,gr,,42
2TE4xW3ImvpltVU0cPcKUn,hu,,31
2TE4xW3ImvpltVU0cPcKUn,ie,,16
2TE4xW3ImvpltVU0cPcKUn,is,,43
2TE4xW3ImvpltVU0cPcKUn,lt,,46
2TE4xW3ImvpltVU0cPcKUn,lu,,48
2TE4xW3ImvpltVU0cPcKUn,lv,,41
2TE4xW3ImvpltVU0cPcKUn,mt,,61
2TE4xW3ImvpltVU0cPcKUn,nl,,6
2TE4xW3ImvpltVU0cPcKUn,no,,7
2TE4xW3ImvpltVU0cPcKUn,nz,,27
2TE4xW3ImvpltVU0cPcKUn,pl,,20
2TE4xW3ImvpltVU0cPcKUn,se,,2
2TE4xW3ImvpltVU0cPcKUn,sk,,52
2TH65lNHgvLxCKXM3apjxI,ar,,23
2TH65lNHgvLxCKXM3apjxI,bo,,57
2TH65lNHgvLxCKXM3apjxI,ch,,17
2TH65lNHgvLxCKXM3apjxI,cl,,25
2TH65lNHgvLxCKXM3apjxI,co,,26
2TH65lNHgvLxCKXM3apjxI,cr,,32
2TH65lNHgvLxCKXM3apjxI,cy,,64
2TH65lNHgvLxCKXM3apjxI,do,,60
2TH65lNHgvLxCKXM3apjxI,ec,,40
2TH65lNHgvLxCKXM3apjxI,es,,9
2TH65lNHgvLxCKXM3apjxI,gt,,45
2TH65lNHgvLxCKXM3apjxI,hn,,58
2TH65lNHgvLxCKXM3apjxI,it,,15
2TH65lNHgvLxCKXM3apjxI,lu,,48
2TH65lNHgvLxCKXM3apjxI,ma,,70
2TH65lNHgvLxCKXM3apjxI,mt,,61
2TH65lNHgvLxCKXM3apjxI,mx,,14
2TH65lNHgvLxCKXM3apjxI,ni,,59
2TH65lNHgvLxCKXM3apjxI,pa,,53
2TH65lNHgvLxCKXM3apjxI,pe,,30
2TH65lNHgvLxCKXM3apjxI,pt,,28
2TH65lNHgvLxCKXM3apjxI,py,,55
2TH65lNHgvLxCKXM3apjxI,sv,,47
2TH65lNHgvLxCKXM3apjxI,us,,3
2TH65lNHgvLxCKXM3apjxI,uy,,49
2TQIdtoIVr021neSHJV4KE,it,,15
2TR7A4ulH9R1PNwMyd8o8U,us,,3
2TR917wkDeRvwTE5cSfZFf,br,,18
2TSfStvlAMLw89u3tali79,us,,3
2TUcc3b5gFgq7oaRJfrVZd,de,,8
2TXeruy1iQIvShBL9QQtxk,es,,9
2TdJsyNijI5jUvMnsjQcb3,au,,5
2TdJsyNijI5jUvMnsjQcb3,nz,,27
2TdaxRL0VAKep3sbuM2O8L,at,,24
2TdaxRL0VAKep3sbuM2O8L,de,,8
2ThaHV10xrAcL2WfqXyLnp,fr,,19
2ThaHV10xrAcL2WfqXyLnp,lu,,48
2TrhpvxwuF6hrboTdRXwnS,at,,24
2TrhpvxwuF6hrboTdRXwnS,ch,,17
2TrhpvxwuF6hrboTdRXwnS,de,,8
2TrhpvxwuF6hrboTdRXwnS,lu,,48
2TyDgN8q5NgOuiR8yYyBYj,id,,44
2TyDgN8q5NgOuiR8yYyBYj,th,,63
2TzyJEUfWHGRsk3r6Emvbk,in,,50
2U0RKuknHTQPIuKw2gDTHI,jp,,22
2U2VVoI9Y4WLQHr7RD2aWq,dk,,10
2U4A4RH5nPZ5W28vE8xEJb,dk,,10
2U4re7xYTSKBTs9eRXSfkg,fi,,13
2U5WueTLIK5WJLD7mvDODv,ae,,65
2U5WueTLIK5WJLD7mvDODv,at,,24
2U5WueTLIK5WJLD7mvDODv,au,,5
2U5WueTLIK5WJLD7mvDODv,be,,11
2U5WueTLIK5WJLD7mvDODv,bg,,62
2U5WueTLIK5WJLD7mvDODv,ca,,12
2U5WueTLIK5WJLD7mvDODv,ch,,17
2U5WueTLIK5WJLD7mvDODv,cy,,64
2U5WueTLIK5WJLD7mvDODv,cz,,21
2U5WueTLIK5WJLD7mvDODv,de,,8
2U5WueTLIK5WJLD7mvDODv,dk,,10
2U5WueTLIK5WJLD7mvDODv,ee,,39
2U5WueTLIK5WJLD7mvDODv,eg,,68
2U5WueTLIK5WJLD7mvDODv,fi,,13
2U5WueTLIK5WJLD7mvDODv,gb,,4
2U5WueTLIK5WJLD7mvDODv,gr,,42
2U5WueTLIK5WJLD7mvDODv,hk,,38
2U5WueTLIK5WJLD7mvDODv,hu,,31
2U5WueTLIK5WJLD7mvDODv,ie,,16
2U5WueTLIK5WJLD7mvDODv,il,,33
2U5WueTLIK5WJLD7mvDODv,in,,50
2U5WueTLIK5WJLD7mvDODv,is,,43
2U5WueTLIK5WJLD7mvDODv,lt,,46
2U5WueTLIK5WJLD7mvDODv,lu,,48
2U5WueTLIK5WJLD7mvDODv,lv,,41
2U5WueTLIK5WJLD7mvDODv,ma,,70
2U5WueTLIK5WJLD7mvDODv,my,,37
2U5WueTLIK5WJLD7mvDODv,nl,,6
2U5WueTLIK5WJLD7mvDODv,no,,7
2U5WueTLIK5WJLD7mvDODv,nz,,27
2U5WueTLIK5WJLD7mvDODv,pt,,28
2U5WueTLIK5WJLD7mvDODv,ro,,54
2U5WueTLIK5WJLD7mvDODv,ru,,71
2U5WueTLIK5WJLD7mvDODv,sa,,67
2U5WueTLIK5WJLD7mvDODv,se,,2
2U5WueTLIK5WJLD7mvDODv,sg,,29
2U5WueTLIK5WJLD7mvDODv,sk,,52
2U5WueTLIK5WJLD7mvDODv,tw,,35
2U5WueTLIK5WJLD7mvDODv,ua,,72
2U5WueTLIK5WJLD7mvDODv,us,,3
2U5WueTLIK5WJLD7mvDODv,za,,56
2U7Zc6NrWQgUWdBAIFrzdI,is,,43
2U7Zc6NrWQgUWdBAIFrzdI,lt,,46
2UDoZZSrs3NxlmvFZbffr4,cr,,32
2UFOh8iMQ2DON7sl3lqGJH,gr,,42
2UJMca3Fa9rzzYcAhWyUCu,nl,,6
2ULNeSomDxVNmdDy8VxEBU,dk,,10
2ULNeSomDxVNmdDy8VxEBU,gb,,4
2ULNeSomDxVNmdDy8VxEBU,ie,,16
2ULNeSomDxVNmdDy8VxEBU,my,,37
2ULNeSomDxVNmdDy8VxEBU,us,,3
2UMZjhZWNxZezcZiZvyvsZ,be,,11
2UMZjhZWNxZezcZiZvyvsZ,bg,,62
2UMZjhZWNxZezcZiZvyvsZ,ca,,12
2UMZjhZWNxZezcZiZvyvsZ,ch,,17
2UMZjhZWNxZezcZiZvyvsZ,cz,,21
2UMZjhZWNxZezcZiZvyvsZ,ee,,39
2UMZjhZWNxZezcZiZvyvsZ,fr,,19
2UMZjhZWNxZezcZiZvyvsZ,gr,,42
2UMZjhZWNxZezcZiZvyvsZ,hu,,31
2UMZjhZWNxZezcZiZvyvsZ,ie,,16
2UMZjhZWNxZezcZiZvyvsZ,is,,43
2UMZjhZWNxZezcZiZvyvsZ,lt,,46
2UMZjhZWNxZezcZiZvyvsZ,lu,,48
2UMZjhZWNxZezcZiZvyvsZ,lv,,41
2UMZjhZWNxZezcZiZvyvsZ,mt,,61
2UMZjhZWNxZezcZiZvyvsZ,pl,,20
2UMZjhZWNxZezcZiZvyvsZ,se,,2
2UMZjhZWNxZezcZiZvyvsZ,sg,,29
2UMZjhZWNxZezcZiZvyvsZ,sk,,52
2UMZjhZWNxZezcZiZvyvsZ,tr,,34
2UMZjhZWNxZezcZiZvyvsZ,us,,3
2UO9EmjBqFD6cxzlsv6z2v,es,,9
2UOyQB26wSQzM0jiTcUg50,cy,,64
2UOyQB26wSQzM0jiTcUg50,gr,,42
2UOyQB26wSQzM0jiTcUg50,is,,43
2UTdgOtXy9Vwd9XKPMLHjd,ar,,23
2UTdgOtXy9Vwd9XKPMLHjd,bo,,57
2UTdgOtXy9Vwd9XKPMLHjd,cl,,25
2UTdgOtXy9Vwd9XKPMLHjd,co,,26
2UTdgOtXy9Vwd9XKPMLHjd,do,,60
2UTdgOtXy9Vwd9XKPMLHjd,ec,,40
2UTdgOtXy9Vwd9XKPMLHjd,es,,9
2UTdgOtXy9Vwd9XKPMLHjd,gt,,45
2UTdgOtXy9Vwd9XKPMLHjd,hn,,58
2UTdgOtXy9Vwd9XKPMLHjd,pa,,53
2UTdgOtXy9Vwd9XKPMLHjd,pe,,30
2UTdgOtXy9Vwd9XKPMLHjd,py,,55
2UTdgOtXy9Vwd9XKPMLHjd,uy,,49
2UVbBKQOdFAekPTRsnkzcf,at,,24
2UVbBKQOdFAekPTRsnkzcf,au,,5
2UVbBKQOdFAekPTRsnkzcf,be,,11
2UVbBKQOdFAekPTRsnkzcf,bg,,62
2UVbBKQOdFAekPTRsnkzcf,ca,,12
2UVbBKQOdFAekPTRsnkzcf,ch,,17
2UVbBKQOdFAekPTRsnkzcf,cr,,32
2UVbBKQOdFAekPTRsnkzcf,cy,,64
2UVbBKQOdFAekPTRsnkzcf,cz,,21
2UVbBKQOdFAekPTRsnkzcf,de,,8
2UVbBKQOdFAekPTRsnkzcf,dk,,10
2UVbBKQOdFAekPTRsnkzcf,do,,60
2UVbBKQOdFAekPTRsnkzcf,ee,,39
2UVbBKQOdFAekPTRsnkzcf,fi,,13
2UVbBKQOdFAekPTRsnkzcf,fr,,19
2UVbBKQOdFAekPTRsnkzcf,gb,,4
2UVbBKQOdFAekPTRsnkzcf,gr,,42
2UVbBKQOdFAekPTRsnkzcf,hk,,38
2UVbBKQOdFAekPTRsnkzcf,hu,,31
2UVbBKQOdFAekPTRsnkzcf,id,,44
2UVbBKQOdFAekPTRsnkzcf,ie,,16
2UVbBKQOdFAekPTRsnkzcf,is,,43
2UVbBKQOdFAekPTRsnkzcf,jp,,22
2UVbBKQOdFAekPTRsnkzcf,lt,,46
2UVbBKQOdFAekPTRsnkzcf,lu,,48
2UVbBKQOdFAekPTRsnkzcf,lv,,41
2UVbBKQOdFAekPTRsnkzcf,mt,,61
2UVbBKQOdFAekPTRsnkzcf,my,,37
2UVbBKQOdFAekPTRsnkzcf,nl,,6
2UVbBKQOdFAekPTRsnkzcf,no,,7
2UVbBKQOdFAekPTRsnkzcf,nz,,27
2UVbBKQOdFAekPTRsnkzcf,pa,,53
2UVbBKQOdFAekPTRsnkzcf,ph,,36
2UVbBKQOdFAekPTRsnkzcf,pl,,20
2UVbBKQOdFAekPTRsnkzcf,pt,,28
2UVbBKQOdFAekPTRsnkzcf,ro,,54
2UVbBKQOdFAekPTRsnkzcf,se,,2
2UVbBKQOdFAekPTRsnkzcf,sg,,29
2UVbBKQOdFAekPTRsnkzcf,sk,,52
2UVbBKQOdFAekPTRsnkzcf,th,,63
2UVbBKQOdFAekPTRsnkzcf,tw,,35
2UVbBKQOdFAekPTRsnkzcf,us,,3
2UbVnbE5FH6008mAm6Mmgw,ae,,65
2UbVnbE5FH6008mAm6Mmgw,at,,24
2UbVnbE5FH6008mAm6Mmgw,au,,5
2UbVnbE5FH6008mAm6Mmgw,be,,11
2UbVnbE5FH6008mAm6Mmgw,bg,,62
2UbVnbE5FH6008mAm6Mmgw,ca,,12
2UbVnbE5FH6008mAm6Mmgw,ch,,17
2UbVnbE5FH6008mAm6Mmgw,cy,,64
2UbVnbE5FH6008mAm6Mmgw,cz,,21
2UbVnbE5FH6008mAm6Mmgw,de,,8
2UbVnbE5FH6008mAm6Mmgw,dk,,10
2UbVnbE5FH6008mAm6Mmgw,ee,,39
2UbVnbE5FH6008mAm6Mmgw,fi,,13
2UbVnbE5FH6008mAm6Mmgw,fr,,19
2UbVnbE5FH6008mAm6Mmgw,gb,,4
2UbVnbE5FH6008mAm6Mmgw,hk,,38
2UbVnbE5FH6008mAm6Mmgw,hu,,31
2UbVnbE5FH6008mAm6Mmgw,ie,,16
2UbVnbE5FH6008mAm6Mmgw,il,,33
2UbVnbE5FH6008mAm6Mmgw,it,,15
2UbVnbE5FH6008mAm6Mmgw,kr,,69
2UbVnbE5FH6008mAm6Mmgw,lt,,46
2UbVnbE5FH6008mAm6Mmgw,lu,,48
2UbVnbE5FH6008mAm6Mmgw,lv,,41
2UbVnbE5FH6008mAm6Mmgw,my,,37
2UbVnbE5FH6008mAm6Mmgw,nl,,6
2UbVnbE5FH6008mAm6Mmgw,no,,7
2UbVnbE5FH6008mAm6Mmgw,nz,,27
2UbVnbE5FH6008mAm6Mmgw,pl,,20
2UbVnbE5FH6008mAm6Mmgw,ro,,54
2UbVnbE5FH6008mAm6Mmgw,ru,,71
2UbVnbE5FH6008mAm6Mmgw,se,,2
2UbVnbE5FH6008mAm6Mmgw,sg,,29
2UbVnbE5FH6008mAm6Mmgw,sk,,52
2UbVnbE5FH6008mAm6Mmgw,tw,,35
2UbVnbE5FH6008mAm6Mmgw,ua,,72
2UbVnbE5FH6008mAm6Mmgw,za,,56
2UciqgwVDwro0fev3MFbxJ,ca,,12
2UciqgwVDwro0fev3MFbxJ,lv,,41
2UciqgwVDwro0fev3MFbxJ,nz,,27
2UciqgwVDwro0fev3MFbxJ,us,,3
2UikqkwBv7aIvlixeVXHWt,ca,,12
2UoTMIaPf99zdwUPXrbMpE,fi,,13
2UsO4ccD40d9Ob9yUvo4HU,tr,,34
2UwbhMie1EAYuTZ0QXeMwl,ee,,39
2UwbhMie1EAYuTZ0QXeMwl,is,,43
2UwbhMie1EAYuTZ0QXeMwl,lt,,46
2UwbhMie1EAYuTZ0QXeMwl,lv,,41
2UwbhMie1EAYuTZ0QXeMwl,nz,,27
2UwbhMie1EAYuTZ0QXeMwl,pt,,28
2UwbhMie1EAYuTZ0QXeMwl,us,,3
2UxnZEvavlFv9dTbfrkNnd,be,,11
2UxnZEvavlFv9dTbfrkNnd,es,,9
2UxnZEvavlFv9dTbfrkNnd,nl,,6
2V4Fx72svQRxrFvNT1eq5f,bg,,62
2V4Fx72svQRxrFvNT1eq5f,hk,,38
2V4Fx72svQRxrFvNT1eq5f,hu,,31
2V4Fx72svQRxrFvNT1eq5f,my,,37
2V4Fx72svQRxrFvNT1eq5f,ro,,54
2V4Fx72svQRxrFvNT1eq5f,ru,,71
2V4Fx72svQRxrFvNT1eq5f,sg,,29
2V4Fx72svQRxrFvNT1eq5f,th,,63
2V4Fx72svQRxrFvNT1eq5f,tw,,35
2V4Fx72svQRxrFvNT1eq5f,vn,,51
2V4hc5gplg7EXlrRUvD4rp,ar,,23
2V4hc5gplg7EXlrRUvD4rp,bo,,57
2V4hc5gplg7EXlrRUvD4rp,cl,,25
2V4hc5gplg7EXlrRUvD4rp,co,,26
2V4hc5gplg7EXlrRUvD4rp,cr,,32
2V4hc5gplg7EXlrRUvD4rp,ec,,40
2V4hc5gplg7EXlrRUvD4rp,es,,9
2V4hc5gplg7EXlrRUvD4rp,gt,,45
2V4hc5gplg7EXlrRUvD4rp,hn,,58
2V4hc5gplg7EXlrRUvD4rp,mx,,14
2V4hc5gplg7EXlrRUvD4rp,ni,,59
2V4hc5gplg7EXlrRUvD4rp,pa,,53
2V4hc5gplg7EXlrRUvD4rp,pe,,30
2V4hc5gplg7EXlrRUvD4rp,py,,55
2V4hc5gplg7EXlrRUvD4rp,sv,,47
2V4hc5gplg7EXlrRUvD4rp,uy,,49
2V64fb2d4QiLDJggvQ96oP,tr,,34
2V65y3PX4DkRhy1djlxd9p,ar,,23
2V65y3PX4DkRhy1djlxd9p,au,,5
2V65y3PX4DkRhy1djlxd9p,be,,11
2V65y3PX4DkRhy1djlxd9p,br,,18
2V65y3PX4DkRhy1djlxd9p,ch,,17
2V65y3PX4DkRhy1djlxd9p,cl,,25
2V65y3PX4DkRhy1djlxd9p,co,,26
